id,raw,numeric,unit,LABEL
fv_5d75e36b,残长约1.1、最大直径约0.7厘米,,,FeatureValue
fv_2b6ab5a0,残长约1.1、最大直径约0.7厘米,,,FeatureValue
fv_f00bcb88,长1.1、最大直径0.9厘米,,,FeatureValue
fv_dbbc0026,长1.1、最大直径1厘米,,,FeatureValue
fv_507a6d4f,灰紫色,,,FeatureValue
fv_f48219aa,长1.95、最大直径1.8厘米,,,FeatureValue
fv_f167b442,长1.95、最大直径1.8厘米,,,FeatureValue
fv_a12b768c,长2.04、直径1.8~1.95厘米,,,FeatureValue
fv_dc7ad8ad,长2.04、直径1.8~1.95厘米,,,FeatureValue
fv_54d097d3,2.04,2.04,,FeatureValue
fv_325330cf,1.875,1.875,,FeatureValue
fv_4eec4ce2,长2、最大直径1.9厘米,,,FeatureValue
fv_cb13b7f6,长2、最大直径1.9厘米,,,FeatureValue
fv_b6ddf05b,长0.85、最大直径0.6厘米,,,FeatureValue
fv_e512dce8,长0.85、最大直径0.6厘米,,,FeatureValue
fv_fcfca476,夹灰紫色斑，微沁蚀,,,FeatureValue
fv_bfb81277,长0.78、最大直径0.72厘米,,,FeatureValue
fv_04446616,长0.78、最大直径0.72厘米,,,FeatureValue
fv_b95d0669,0.78,0.78,,FeatureValue
fv_19c48f63,夹灰紫色和暗红色斑,,,FeatureValue
fv_bd9f48e3,长1.6、最大直径1.5厘米,,,FeatureValue
fv_cafa2d40,长1.6、最大直径1.5厘米,,,FeatureValue
fv_2b25fda8,长1.45~1.7、最大直径1.5厘米,,,FeatureValue
fv_0ca4a087,长1.45~1.7、最大直径1.5厘米,,,FeatureValue
fv_d3cf02ec,长1、直径0.65~1厘米,,,FeatureValue
fv_20d07d94,长1、直径0.65~1厘米,,,FeatureValue
fv_33bb3560,多残朽，仅1件保存较好,,,FeatureValue
fv_6968040f,长2.9、直径1.5厘米,,,FeatureValue
fv_61fb4824,长2.9、直径1.5厘米,,,FeatureValue
fv_4d3f7de7,南瓜黄、浅蓝色、黄褐色,,,FeatureValue
fv_14f4c18b,黄、浅蓝、黄褐,,,FeatureValue
fv_fd88efe8,仅20件保存较好，较斑杂，沁蚀,,,FeatureValue
fv_92b8203c,长1.2~1.9、直径0.7~0.85厘米,,,FeatureValue
fv_575a98d0,长1.2~1.9、直径0.7~0.85厘米,,,FeatureValue
fv_8c86c42a,长0.7~1、直径0.55~0.9厘米,,,FeatureValue
fv_5b892c6f,长0.7~1、直径0.55~0.9厘米,,,FeatureValue
fv_33900f37,长1.1~1.5、直径0.9~1.2厘米,,,FeatureValue
fv_8ba01b4c,长1.1~1.5、直径0.9~1.2厘米,,,FeatureValue
fv_c93bbb25,直径约1.4厘米,,,FeatureValue
fv_cbd467e7,直径约1.4厘米,,,FeatureValue
fv_af8656b2,直径1.2~1.35厘米,,,FeatureValue
fv_b9ccd2cc,直径1.2~1.35厘米,,,FeatureValue
fv_4006eab8,黄褐色玉,,,FeatureValue
fv_987006af,直径0.8~1.1厘米,,,FeatureValue
fv_69cfc31b,直径0.8~1.1厘米,,,FeatureValue
fv_bbb18a26,仅159件保存较好,,,FeatureValue
fv_8fb98a7f,对钻孔，对钻孔往往两端互相偏于一侧，大概是为了便于钻孔,,,FeatureValue
fv_f5b40874,长0.5~1.5、直径0.45~1.1厘米,,,FeatureValue
fv_c0a41204,长0.5~1.5、直径0.45~1.1厘米,,,FeatureValue
fv_c3d9034c,仅1件残,,,FeatureValue
fv_0bc5d636,长2.55~2.8、直径约1.1厘米,,,FeatureValue
fv_c2360348,长2.55~2.8、直径约1.1厘米,,,FeatureValue
fv_c5dd3e40,2.675,2.675,,FeatureValue
fv_66425daf,长条形,,,FeatureValue
fv_e51bd33f,长条形，一面弧凸，一面平整,,,FeatureValue
fv_4759a4a4,长约1厘米,,,FeatureValue
fv_955fc557,长约1厘米,,,FeatureValue
fv_81d77ed2,扁圆长条形,,,FeatureValue
fv_04ebc9ab,扁圆长条形,,,FeatureValue
fv_9689f42e,长约0.8厘米,,,FeatureValue
fv_dd8a7c8a,长约0.8厘米,,,FeatureValue
fv_646d6dc7,囊形器,,,FeatureValue
fv_2518b118,形制可能为所谓的“榫头端饰”，下端四周均为漆皮,,,FeatureValue
fv_1daf2ba1,玉塞长1.8、上端面直径2厘米,,,FeatureValue
fv_f7e7f172,玉塞长1.8、上端面直径2厘米,,,FeatureValue
fv_779c15a6,容器塞子,,,FeatureValue
fv_49c2c4d2,嵌于漆器,,,FeatureValue
fv_8c330e86,壁,,,FeatureValue
fv_3f575e2f,壁,,,FeatureValue
fv_35b33642,"在141号壁下,残",,,FeatureValue
fv_3bab037d,嵌玉囊形器,,,FeatureValue
fv_c0db8dca,附有1件棒头端饰,,,FeatureValue
fv_c90ba1ad,下端残留有弧状线切割痕迹,,,FeatureValue
fv_1c188506,钻孔上大下小,,,FeatureValue
fv_49a0bce3,高1.8、直径约2.8厘米,,,FeatureValue
fv_fc48523b,"{""height"": 1.8, ""diameter"": 2.8}",,,FeatureValue
fv_dec66939,两端钻孔内边缘有竖向磨痕,,,FeatureValue
fv_8d3d9fc0,长7.15、直径约1.5厘米,,,FeatureValue
fv_6e88f0a9,"{""length"": 7.15, ""diameter"": 1.5}",,,FeatureValue
fv_6ffab919,厚0.8、直径1.15厘米,,,FeatureValue
fv_74606d9d,"{""thickness"": 0.8, ""diameter"": 1.15}",,,FeatureValue
fv_f2820951,有隧孔的一面有分别向两侧边缘方向的线切割痕迹,,,FeatureValue
fv_a62d2cb9,隧孔一般是一个钻孔斜较深，另一个钻孔再钻到该钻孔的孔壁上从而形成隧孔,,,FeatureValue
fv_6fd59daf,厚0.6、直径1.1厘米,,,FeatureValue
fv_3c2af664,"{""thickness"": 0.6, ""diameter"": 1.1}",,,FeatureValue
fv_39108484,高约1、直径约6.3厘米，孔外径约5.4、孔内径5.2厘米,,,FeatureValue
fv_1a8bcdaf,"{""height"": 1, ""diameter"": 6.3, ""hole_outer_diameter"": 5.4, ""hole_inner_diameter"": 5.2}",,,FeatureValue
fv_ccb9372e,长1.8、直径约0.95厘米,,,FeatureValue
fv_0f6c39de,"{""length"": 1.8, ""diameter"": 0.95}",,,FeatureValue
fv_62e7f61f,长3.6、直径1.25厘米,,,FeatureValue
fv_0eb62f6c,"{""length"": 3.6, ""diameter"": 1.25}",,,FeatureValue
fv_4248fd0f,长1.2、直径0.8厘米,,,FeatureValue
fv_ddb39874,"{""length"": 1.2, ""diameter"": 0.8}",,,FeatureValue
fv_0ae6ed14,一端有弧状线切割痕迹,,,FeatureValue
fv_0988b9ee,长1.7、直径1.3厘米,,,FeatureValue
fv_b666d03e,"{""length"": 1.7, ""diameter"": 1.3}",,,FeatureValue
fv_dd3df87f,"{""length"": 1.9, ""diameter"": 1}",,,FeatureValue
fv_1590c304,长2、直径1厘米,,,FeatureValue
fv_bf1a72ef,"{""length"": 2, ""diameter"": 1}",,,FeatureValue
fv_624f3e08,长1.3、直径0.9厘米,,,FeatureValue
fv_4a1fe65d,"{""length"": 1.3, ""diameter"": 0.9}",,,FeatureValue
fv_8379221e,长2.05、直径约1.05厘米,,,FeatureValue
fv_e7560b4d,"{""length"": 2.05, ""diameter"": 1.05}",,,FeatureValue
fv_eee7f922,长1.2、直径0.9厘米,,,FeatureValue
fv_17e38008,"{""length"": 1.2, ""diameter"": 0.9}",,,FeatureValue
fv_52d1cd9c,长2.6、直径1.05厘米,,,FeatureValue
fv_47db2853,"{""length"": 2.6, ""diameter"": 1.05}",,,FeatureValue
fv_aba85235,"{""length"": 2.3, ""diameter"": 1}",,,FeatureValue
fv_c75310ad,"{'length': 1.5, 'diameter': 0.9} | 长1.5厘米，直径0.9厘米",,,FeatureValue
fv_938a0712,青白色,,,FeatureValue
fv_ad981367,长2.8、直径约1.05厘米,,,FeatureValue
fv_c5802cef,"{'length': 2.8, 'diameter': 1.05} | 长2.8厘米，直径约1.05厘米",,,FeatureValue
fv_9f58059a,"{'length': 2.7, 'diameter': 1} | 长2.7厘米，直径1厘米",,,FeatureValue
fv_46e8971e,"{'length': 1.3, 'diameter': 0.9} | 长1.3厘米，直径0.9厘米",,,FeatureValue
fv_e6faf6d7,两端钻孔部位均有另一钻孔痕,,,FeatureValue
fv_7685f29f,两端钻孔部位均有另一钻孔痕,,,FeatureValue
fv_3d0e7fc7,长1.2、直径1厘米,,,FeatureValue
fv_af691117,"{'length': 1.2, 'diameter': 1} | 长1.2厘米，直径1厘米",,,FeatureValue
fv_cf668a3d,长1.6、直径1厘米,,,FeatureValue
fv_08aebab9,"{'length': 1.6, 'diameter': 1} | 长1.6厘米，直径1厘米",,,FeatureValue
fv_b95da527,"{'length': 1.8, 'diameter': 0.9} | 长1.8厘米，直径0.9厘米",,,FeatureValue
fv_fd69e6ee,长1.7、直径0.9厘米,,,FeatureValue
fv_3635cb69,"{'length': 1.7, 'diameter': 0.9} | 长1.7厘米，直径0.9厘米",,,FeatureValue
fv_0fc93d9b,"{'length': 1.2, 'diameter': 0.8} | 长1.2厘米，直径0.8厘米",,,FeatureValue
fv_db7d8bfd,长1.45厘米，直径0.8厘米,,,FeatureValue
fv_b3ab0b4e,长1.9、直径0.9厘米,,,FeatureValue
fv_7984c1b0,长1.9厘米，直径0.9厘米,,,FeatureValue
fv_4a399d40,沁蚀甚，仅存局部表皮，多呈粉状,,,FeatureValue
fv_cacde6ff,残高3.3、端面直径约3厘米,,,FeatureValue
fv_bdd51c9e,残高3.3厘米，端面直径约3厘米,,,FeatureValue
fv_abe01021,3.0,3.0,,FeatureValue
fv_ec20c6e2,局部沁蚀，呈粉状,,,FeatureValue
fv_1b8baef7,高3.8、端面直径1.7~2厘米，榫头长约0.9厘米,,,FeatureValue
fv_0f41cc42,高3.8厘米，端面直径1.7~2厘米，榫头长约0.9厘米,,,FeatureValue
fv_e9bef64f,局部略沁蚀,,,FeatureValue
fv_93febdf8,长2.35、最大直径2.1厘米,,,FeatureValue
fv_40ebb788,"{'length': 2.35, 'diameter': 2.1} |",,,FeatureValue
fv_8e0d3a10,厚约0.5厘米,,,FeatureValue
fv_c5c883b2,"{""thickness"": 0.5}",,,FeatureValue
fv_0bc07b87,长条形。通体磨光，一端顶部呈圆弧形，另一端残边缘斜杀，可能属于柄形器,,,FeatureValue
fv_3db05225,残长4.4、厚0.6厘米,,,FeatureValue
fv_5ed2a65b,"{""length"": 4.4, ""thickness"": 0.6}",,,FeatureValue
fv_ca266cd8,其中8件呈圆形，2件呈长条形。圆形的8件中有1件相对较大 |,,,FeatureValue
fv_c4c215b6,不明残玉器,,,FeatureValue
fv_7df1a527,兵器仪仗类,,,FeatureValue
fv_46bcb4e3,玉管珠和饰件,,,FeatureValue
fv_2a94647c,反山墓地十二号墓,,,FeatureValue
fv_79f54b7d,| 未提及 | 雕琢神人兽面纹和鸟形象的豪华玉钺 | 雕琢神人兽面纹的玉琮 | 孔眼细小或背面有隧孔的各类玉管珠和饰件 | 大型玉琮 | 大型玉钺,,,FeatureValue
fv_0d0b60d3,神人兽面纹和鸟形象,,,FeatureValue
fv_5b947c5e,神人兽面纹和鸟形象,,,FeatureValue
fv_6b38c31c,浅浮雕与阴线刻纹相结合,,,FeatureValue
fv_05aabed3,神人兽面纹和鸟形象,,,FeatureValue
fv_454fb54e,未提及具体尺寸,,,FeatureValue
fv_dcd14279,未提及具体测量数据,,,FeatureValue
fv_bf4c31cc,良渚文化中心,,,FeatureValue
fv_ce7ea8be,1986年浙江省文物考古研究所发掘,,,FeatureValue
fv_1eabf9f6,象征至高无上的'王'者地位,,,FeatureValue
fv_5a004ee7,仪式性武器,,,FeatureValue
fv_e050864d,豪华玉钺,,,FeatureValue
fv_607c8a39,竖向贯孔，两侧叉上有竖孔或横穿,,,FeatureValue
fv_861e923f,礼仪功能,,,FeatureValue
fv_68d57929,玉璜 |,,,FeatureValue
fv_9cf53163,低浮雕与线刻技术,,,FeatureValue
fv_abedc973,低浮雕与线刻,,,FeatureValue
fv_8e38be62,线刻,,,FeatureValue
fv_ee5a88ad,个人装饰,,,FeatureValue
fv_67942146,玉礼器,,,FeatureValue
fv_acf27014,豪华玉钺 |,,,FeatureValue
fv_62d2614d,几何纹,,,FeatureValue
fv_928cd696,豪华玉钺,,,FeatureValue
fv_ee37e869,军权的象征物,,,FeatureValue
fv_a81a7307,执掌军权,,,FeatureValue
fv_a2b93f8e,反山M16,,,FeatureValue
fv_51d73ef2,玉钺,,,FeatureValue
fv_b80ebbfe,玉钺,,,FeatureValue
fv_13ae0020,反山M17,,,FeatureValue
fv_1753485b,圆形饰,,,FeatureValue
fv_8b3a2b52,圆形玉饰,,,FeatureValue
fv_300efdec,长1.5,,,FeatureValue
fv_6b23dc1e,长1.5,,,FeatureValue
fv_fd8c7810,长1.45,,,FeatureValue
fv_c36002a7,长1.45,,,FeatureValue
fv_db0be3ca,玉管珠,,,FeatureValue
fv_721d4c6d,反山十八号墓,,,FeatureValue
fv_59ace38b,直径14.5、孔径5.1、中部厚1.4、边缘厚1厘米,,,FeatureValue
fv_3c113653,"{""diameter"": 14.5, ""hole_diameter"": 5.1, ""thickness_center"": 1.4, ""thickness_edge"": 1.0}",,,FeatureValue
fv_0e2e2fbe,叠放于腿脚部位,,,FeatureValue
fv_ead0e585,反山遗址 M20,,,FeatureValue
fv_a578925d,浅灰色,,,FeatureValue
fv_1f85dedd,未提及 |,,,FeatureValue
fv_ac8013f4,实测长约74厘米,,,FeatureValue
fv_feee745f,"{""length"": 74}",,,FeatureValue
fv_07d77a50,74.0,74.0,,FeatureValue
fv_83401f94,礼仪用具,,,FeatureValue
fv_68fd1999,I式锥形饰,,,FeatureValue
fv_150e60e3,反山十五号墓,,,FeatureValue
fv_df52d259,一端钝尖，下端扁圆，在下端双面横钻一小孔,,,FeatureValue
fv_45e7b1e5,竖向锯割,,,FeatureValue
fv_392f4ec8,竖向锯割,,,FeatureValue
fv_1c1950c4,长9.4厘米,,,FeatureValue
fv_832c7c2e,"{""length"": 9.4}",,,FeatureValue
fv_9f0d1263,长16.4厘米,,,FeatureValue
fv_f3129518,"{""length"": 16.4}",,,FeatureValue
fv_954faac5,有浅褐、紫色斑点,,,FeatureValue
fv_4e569ca2,一端钝尖，下端琢成小短榫，榫上双面横钻一小孔,,,FeatureValue
fv_0a642435,长7厘米,,,FeatureValue
fv_cbbf15f3,"{""length"": 7}",,,FeatureValue
fv_9031bacd,长9.6厘米,,,FeatureValue
fv_46d810fc,"{""length"": 9.6}",,,FeatureValue
fv_42261e3f,龙首圆牌形饰,,,FeatureValue
fv_e15fb706,中部双面钻一大孔。一端有一小孔，可以系挂。另一端边缘饰一对浅浮雕龙首 | 一端有一小孔，可以系挂。另一端边缘饰一对浅浮雕龙首。龙首高角，圆眼，阔嘴，均凸起；鼻作复线菱形，两侧刻卷云纹，均为阴线刻。,,,FeatureValue
fv_3aa7ef16,"龙首纹饰, 卷云纹",,,FeatureValue
fv_df15ae7c,一对浅浮雕龙首。龙首高角，圆眼，阔嘴，均凸起；鼻作复线菱形，两侧刻卷云纹，均为阴线刻,,,FeatureValue
fv_4533a884,"双面钻孔, 浅浮雕, 阴线刻",,,FeatureValue
fv_a5f52e79,浅浮雕、阴线刻,,,FeatureValue
fv_fdc0e32e,"浅浮雕, 阴线刻",,,FeatureValue
fv_b544c923,直径4.8、孔径1.4、厚0.4厘米,,,FeatureValue
fv_b05da925,"{""diameter"": 4.8, ""hole_diameter"": 1.4, ""thickness"": 0.4}",,,FeatureValue
fv_3b093061,束腰形管,,,FeatureValue
fv_9aa078b0,在外壁中段有一周凹槽 | 束腰形管在外壁中段有一周凹槽,,,FeatureValue
fv_6d78ee59,"{'length': 1.3, 'diameter': 0.8} | 长1.3厘米，直径0.8厘米",,,FeatureValue
fv_81a2fb44,受沁呈粉末状,,,FeatureValue
fv_777c7c5c,坠饰,,,FeatureValue
fv_1754e60b,"沁甚, 残半",,,FeatureValue
fv_d4fe6a9b,"沁甚, 残半",,,FeatureValue
fv_a30422d5,长1.85、直径1.5、孔径0.4厘米,,,FeatureValue
fv_f9e7f83a,"{""length"": 1.85, ""width"": null, ""thickness"": null, ""height"": null, ""diameter"": 1.5, ""hole_diameter"": 0.4, ""weight"": null}",,,FeatureValue
fv_96f2115c,沁甚呈粉末状,,,FeatureValue
fv_b4adca07,沁甚呈粉末状,,,FeatureValue
fv_0a8183ed,残长1.5厘米,,,FeatureValue
fv_f7526a9f,"{""length"": 1.5, ""width"": null, ""thickness"": null, ""height"": null, ""diameter"": null, ""hole_diameter"": null, ""weight"": null}",,,FeatureValue
fv_ed9c1f20,残长2.5厘米,,,FeatureValue
fv_c5b35d75,"{""length"": 2.5, ""width"": null, ""thickness"": null, ""height"": null, ""diameter"": null, ""hole_diameter"": null, ""weight"": null}",,,FeatureValue
fv_12250e41,残甚呈粉末状,,,FeatureValue
fv_1f8534e1,残甚呈粉末状,,,FeatureValue
fv_8e6f3b3b,残长1.4厘米,,,FeatureValue
fv_51312405,"{""length"": 1.4, ""width"": null, ""thickness"": null, ""height"": null, ""diameter"": null, ""hole_diameter"": null, ""weight"": null}",,,FeatureValue
fv_07b43df3,受沁呈粉末状,,,FeatureValue
fv_d6e19a34,浅绿色萤石,,,FeatureValue
fv_3e1b9060,圆柱形，碎裂不堪,,,FeatureValue
fv_286f23d8,碎裂不堪,,,FeatureValue
fv_bce3242e,直径1、残高1.1、孔径0.25厘米,,,FeatureValue
fv_46eee18c,"{'diameter': 1, 'height': 1.1, 'hole_diameter': 0.25} |",,,FeatureValue
fv_9a020590,M15南半部墓主右臂和腹部位置,,,FeatureValue
fv_f6db16f8,圆柱形，两端有切口和破损 |,,,FeatureValue
fv_4eda0531,长2.7、直径1.1、孔径0.4厘米,,,FeatureValue
fv_ea8bb31d,长2.7厘米，直径1.1厘米，孔径0.4厘米,,,FeatureValue
fv_f4af7436,M15中部,,,FeatureValue
fv_b7d573bb,凸榫上的穿孔未透,,,FeatureValue
fv_6759a8ad,长4.2、直径0.7、穿孔径0.15~0.25厘米,,,FeatureValue
fv_d5d759e7,长4.2厘米，直径0.7厘米，穿孔径0.15~0.25厘米,,,FeatureValue
fv_5d340713,圆柱形，穿孔不居中,,,FeatureValue
fv_4a5bf80c,长2.4、直径0.8、孔径0.5厘米,,,FeatureValue
fv_2a4197ce,长2.4厘米，直径0.8厘米，孔径0.5厘米,,,FeatureValue
fv_362531b0,M16北部头骨顶端,,,FeatureValue
fv_d07efcaa,灰绿色叶蜡石,,,FeatureValue
fv_d09bcedf,长2.8、直径1.1、孔径0.3厘米,,,FeatureValue
fv_72f68d3a,长2.8厘米，直径1.1厘米，孔径0.3厘米,,,FeatureValue
fv_856aa7e7,M17北部,,,FeatureValue
fv_3a799928,长1、直径0.8、孔径0.35厘米,,,FeatureValue
fv_26d62caa,长1厘米，直径0.8厘米，孔径0.35厘米,,,FeatureValue
fv_1216d790,T15东部,,,FeatureValue
fv_2cbe3b1b,粉末状,,,FeatureValue
fv_c5d0dd1c,粉末状,,,FeatureValue
fv_a48aa502,M20南部胸部,,,FeatureValue
fv_d45457d9,沁甚，重残,,,FeatureValue
fv_7a895236,沁甚，重残,,,FeatureValue
fv_72bf9a90,沁甚，重残,,,FeatureValue
fv_8c20ffe9,残长2.1、直径1.2、孔径0.45厘米,,,FeatureValue
fv_50965ef4,残长2.1厘米，直径1.2厘米，孔径0.45厘米,,,FeatureValue
fv_df7f7595,稍残,,,FeatureValue
fv_4cd84386,"鼓腰, 近球形, 稍残",,,FeatureValue
fv_6fd0d97c,"鼓腰, 近球形, 稍残",,,FeatureValue
fv_dbe3b5bf,长0.8、直径0.8、孔径0.3厘米,,,FeatureValue
fv_1873c63f,长0.8厘米，直径0.8厘米，孔径0.3厘米,,,FeatureValue
fv_59470d51,M23颈部,,,FeatureValue
fv_96d406b5,强风化鸡骨白，沁甚，残,,,FeatureValue
fv_c1fe2f20,残长0.7、直径1.2、孔径0.4厘米,,,FeatureValue
fv_8d1bc9bd,残长0.7厘米，直径1.2厘米，孔径0.4厘米,,,FeatureValue
fv_f0836c77,残长1.2、直径0.8、孔径0.15厘米,,,FeatureValue
fv_b27c40e9,残长1.2厘米，直径0.8厘米，孔径0.15厘米,,,FeatureValue
fv_5b13d826,残长2、直径1.1、孔径0.4厘米,,,FeatureValue
fv_47572fa9,残长2厘米，直径1.1厘米，孔径0.4厘米,,,FeatureValue
fv_ef190faf,圆柱形，残甚,,,FeatureValue
fv_b3c18ad2,残甚,,,FeatureValue
fv_54e2bd5f,长1.5、直径1.1、孔径0.4厘米,,,FeatureValue
fv_b4c72358,长1.5厘米，直径1.1厘米，孔径0.4厘米,,,FeatureValue
fv_3f5b9c85,圆柱形，重残,,,FeatureValue
fv_abcfd7f9,重残,,,FeatureValue
fv_0df25dbe,长3.3、直径1.2、孔径0.5厘米,,,FeatureValue
fv_29942df4,长3.3厘米，直径1.2厘米，孔径0.5厘米,,,FeatureValue
fv_8c620463,"鼓腰, 受沁, 重残",,,FeatureValue
fv_47a37bd8,鼓腰，受沁，残甚,,,FeatureValue
fv_0456e78a,长1.1、直径0.9、孔径0.3厘米,,,FeatureValue
fv_1df41739,长1.1厘米，直径0.9厘米，孔径0.3厘米,,,FeatureValue
fv_e03127cd,受沁，残甚,,,FeatureValue
fv_1147481a,玉管，强风化鸡骨白，受沁，残甚,,,FeatureValue
fv_d2982c6b,残长1.7厘米,,,FeatureValue
fv_c21ecc13,残长1.7厘米,,,FeatureValue
fv_329b3ced,M44,,,FeatureValue
fv_b2d2963e,长 1.3、直径 1、孔径 0.3 厘米,,,FeatureValue
fv_90455cc1,长 1.3、直径 1、孔径 0.3 厘米,,,FeatureValue
fv_9615e6ce,鼓腰,,,FeatureValue
fv_d5346bc6,长0.9、孔径0.3厘米,,,FeatureValue
fv_85f7d0e9,长0.9、孔径0.3厘米,,,FeatureValue
fv_162d29fd,长 0.7、直径 0.6、孔径 0.2 厘米,,,FeatureValue
fv_47b0ea58,"长 0.7 cm, 直径 0.6 cm, 孔径 0.2 cm",,,FeatureValue
fv_9afd8bdc,"鼓腰, 受沁, 残",,,FeatureValue
fv_957740a1,"鼓腰, 受沁, 残",,,FeatureValue
fv_bff3af12,孔径 0.3 cm,,,FeatureValue
fv_ae3d7077,长 0.8、直径 0.65、孔径 0.3 厘米,,,FeatureValue
fv_7642a2cf,"长 0.8 cm, 直径 0.65 cm, 孔径 0.3 cm",,,FeatureValue
fv_87f53579,鼓腰，受沁，纵向残半,,,FeatureValue
fv_0e1df7af,鼓腰，受沁，纵向残半,,,FeatureValue
fv_175cc3b7,长1.1、直径0.8、孔径0.3厘米,,,FeatureValue
fv_837a5d1b,"长1.1 cm, 直径0.8 cm, 孔径0.3 cm",,,FeatureValue
fv_c628094e,腰鼓形，受沁，一面斜,,,FeatureValue
fv_b06cea10,腰鼓形，受沁，一面斜,,,FeatureValue
fv_79ec2bbe,孔径0.4 cm,,,FeatureValue
fv_3fff6f54,长1、直径1、孔径0.4厘米,,,FeatureValue
fv_5cb17eb6,"长1 cm, 直径1 cm, 孔径0.4 cm",,,FeatureValue
fv_f3af379e,D形饰,,,FeatureValue
fv_8d08ff45,M46右手臂,,,FeatureValue
fv_0e3ec111,沁甚，形状模糊,,,FeatureValue
fv_34b7b161,强风化鸡骨白，沁甚,,,FeatureValue
fv_6ce53476,D形，沁甚，形状模糊,,,FeatureValue
fv_0c2e5222,长5.3、宽2.9、厚0.3厘米,,,FeatureValue
fv_fce81122,"{""length"": 5.3, ""width"": 2.9, ""thickness"": 0.3}",,,FeatureValue
fv_4bfc98e3,受沁粉末状,,,FeatureValue
fv_b3bda5bc,受沁粉末状,,,FeatureValue
fv_53e9f9b9,受沁粉末状,,,FeatureValue
fv_cd3fcd03,"圆柱形, 微损",,,FeatureValue
fv_a313ba1d,长1.2厘米，直径0.8厘米，孔径0.4厘米,,,FeatureValue
fv_bedca948,"圆柱形, 残",,,FeatureValue
fv_3f24a6c6,长1.8、直径1.6、孔径0.5厘米,,,FeatureValue
fv_52b1d738,长1.8厘米，直径1.6厘米，孔径0.5厘米,,,FeatureValue
fv_dbacd6e4,残长0.9、直径0.7、孔径0.2厘米,,,FeatureValue
fv_d76f2a18,残长0.9厘米，直径0.7厘米，孔径0.2厘米,,,FeatureValue
fv_55f986f4,长1.1、直径0.7、孔径0.25厘米,,,FeatureValue
fv_7311b060,长1.1厘米，直径0.7厘米，孔径0.25厘米,,,FeatureValue
fv_606c3021,强风化鸡骨白，沁甚呈粉末状,,,FeatureValue
fv_decb53c8,M56南部脚端,,,FeatureValue
fv_9e7f459b,长0.5、直径0.6、孔径0.2厘米,,,FeatureValue
fv_6abd1651,长0.5厘米，直径0.6厘米，孔径0.2厘米,,,FeatureValue
fv_5bed9866,M57腹部,,,FeatureValue
fv_3635510c,"圆柱形, 重残",,,FeatureValue
fv_8504da07,"圆柱形, 重残",,,FeatureValue
fv_58b17d4b,长7.3、直径1.9、孔径0.8厘米,,,FeatureValue
fv_f91c38ed,长7.3厘米，直径1.9厘米，孔径0.8厘米,,,FeatureValue
fv_cee7c4c4,1.9,1.9,,FeatureValue
fv_93ceaa3e,仅存器身一段,,,FeatureValue
fv_eec26d7a,仅存器身一段,,,FeatureValue
fv_6eaa6cc4,残长4.9、直径0.85厘米,,,FeatureValue
fv_3b00dd48,残长4.9厘米，直径0.85厘米,,,FeatureValue
fv_a5c9139d,受沁成粉末状,,,FeatureValue
fv_5abe18d1,受沁成粉末状,,,FeatureValue
fv_b2a58f5f,重残,,,FeatureValue
fv_60098857,残长1.3、直径0.85、孔径0.45厘米,,,FeatureValue
fv_e8257cad,残长1.3厘米，直径0.85厘米，孔径0.45厘米,,,FeatureValue
fv_aad92aa8,强风化,,,FeatureValue
fv_55283988,残长 2.3、直径 1.1、孔径 0.4 厘米,,,FeatureValue
fv_3b40e826,"{""length"": 2.3, ""diameter"": 1.1, ""hole_diameter"": 0.4}",,,FeatureValue
fv_fe49b7fe,残长1.3、直径1.1、孔径0.3厘米,,,FeatureValue
fv_eb87775b,"{""length"": 1.3, ""diameter"": 1.1, ""hole_diameter"": 0.3}",,,FeatureValue
fv_8a068617,残长2.7、直径0.5厘米,,,FeatureValue
fv_6f6cbcff,"{""length"": 2.7, ""diameter"": 0.5}",,,FeatureValue
fv_5708aea6,残长2.3、直径1、孔径0.25厘米,,,FeatureValue
fv_390b8cf1,"{""length"": 2.3, ""diameter"": 1, ""hole_diameter"": 0.25}",,,FeatureValue
fv_634fe042,残长2.2、直径1.2、孔径0.3厘米,,,FeatureValue
fv_d2591a6c,"{""length"": 2.2, ""diameter"": 1.2, ""hole_diameter"": 0.3}",,,FeatureValue
fv_36b500e5,残长5.1、直径0.6厘米,,,FeatureValue
fv_f032842e,"{""length"": 5.1, ""diameter"": 0.6}",,,FeatureValue
fv_792a986b,锥形,,,FeatureValue
fv_08d63fc5,M66中北部,,,FeatureValue
fv_319af689,M66,,,FeatureValue
fv_df7f6c3f,B型,,,FeatureValue
fv_d2f72a09,C型,,,FeatureValue
fv_983a55e3,M24,,,FeatureValue
fv_047a8ec0,M28,,,FeatureValue
fv_290a5a5d,M56,,,FeatureValue
fv_86bdb57d,戒指形端饰,,,FeatureValue
fv_636d307a,圆柱形，尖部呈锥形，尾部凸榫扁圆，穿孔略斜,,,FeatureValue
fv_8bd8bd5c,长8.1、直径0.6厘米,,,FeatureValue
fv_f8b05465,"{""length"": 8.1, ""diameter"": 0.6}",,,FeatureValue
fv_810b4f4c,圆柱形，尖部呈锥形，凸榫无穿孔,,,FeatureValue
fv_bd66e29a,长5.9、直径0.9厘米,,,FeatureValue
fv_ed55aa2e,"{""length"": 5.9, ""diameter"": 0.9}",,,FeatureValue
