id,name,LABEL,value
type_77558090,成组管串的组成部分,E55_Type,
mat_645678ed,"南瓜黄, 夹浅蓝色斑",E57_Material,
type_cdd7ce48,鸟,E55_Type,
mat_56ec5571,"夹浅蓝色斑, 光泽感好",E57_Material,
mat_6126961f,深黄褐色,E57_Material,
type_223feebc,带卯杖端饰,E55_Type,
mat_fb012c93,"南瓜黄, 夹黄斑和透光的青斑",E57_Material,
type_2cf430fc,端饰,E55_Type,
mat_fdfe08ae,"夹黄斑和透光的青斑, 光泽感好",E57_Material,
type_de0cfc78,缝缀片,E55_Type,
type_c062606c,缝缀,E55_Type,
type_ac93737f,与玉管配伍，可能有串系和缝缀功能,E55_Type,
type_dddec288,半瓣形饰,E55_Type,
type_c40cb61e,穿缀饰,E55_Type,
type_a6ce59a9,弦纹管,E55_Type,
type_75cd4bbe,竹节形管,E55_Type,
type_a3bf75bb,管串组件,E55_Type,
type_4a9f2e5b,玉锥形器,E55_Type,
type_d917753f,玉璜串,E55_Type,
type_30c18b8c,玉管与玉璜,E55_Type,
mat_9b9a35c2,白,E57_Material,
mat_7a45404f,均有茶褐色斑点,E57_Material,
mat_e5f2f276,局部沁蚀而呈粉白色,E57_Material,
type_8454aab7,装饰用冠状器,E55_Type,
type_86bd7f80,玉璜,E55_Type,
mat_cd5f1705,浅青,E57_Material,
type_007b2ef3,系挂,E55_Type,
type_8e5b11d3,玉圆牌,E55_Type,
type_91b290ee,肖生类,E55_Type,
type_f87ee2ba,龙首圆牌形饰,E55_Type,
mat_d2deb347,局部沁蚀呈粉白色,E57_Material,
type_c866ed2e,锥形器/坠饰,E55_Type,
type_0b17f13c,带盖柱形器,E55_Type,
type_59267a8a,玉柱形器,E55_Type,
mat_34dff4a6,表面沁蚀,E57_Material,
mat_2fc8da52,蓝,E57_Material,
mat_63dde911,一面沁蚀,E57_Material,
type_22ee8def,鱼形器,E55_Type,
mat_f4c42571,墨绿,E57_Material,
mat_8223d318,略有沁蚀,E57_Material,
type_7591175b,端饰，可能用于装饰或固定,E55_Type,
type_a72d8a4c,工具类,E55_Type,
type_5dbc778d,玉纺轮,E55_Type,
type_6c362baa,纺轮，用于纺织,E55_Type,
type_89c34bf7,长管,E55_Type,
mat_12095299,夹白色晶体，局部透光，光泽感好,E57_Material,
type_dbe8f37c,管饰，可能用于装饰,E55_Type,
type_ef5600cd,管和珠,E55_Type,
mat_2b406f87,南瓜黄，局部夹棕色斑,E57_Material,
mat_3e35ea9a,光泽感好，透光,E57_Material,
type_dacce9da,可能与头部装饰或仪式用途有关,E55_Type,
mat_50c732f6,墨绿色玉,E57_Material,
type_d7944ebb,礼仪用器,E55_Type,
mat_9b43eb2c,墨绿色玉，夹浅绿色透光晶体,E57_Material,
mat_1495bb0b,墨绿色软玉,E57_Material,
type_d7b0c70a,祭祀或礼仪活动,E55_Type,
mat_58aae946,浅绿色软玉,E57_Material,
mat_c27d903c,浅绿,E57_Material,
mat_b3b6aaaa,墨绿色软玉，局部夹暗红色斑及透光的浅蓝色斑,E57_Material,
mat_46bdda83,墨绿、暗红、浅蓝,E57_Material,
mat_e2306c83,浅褐色软玉，沁蚀,E57_Material,
mat_a78ecc71,浅褐,E57_Material,
mat_3db135af,绿色软玉，夹浅绿色透光晶体,E57_Material,
mat_00e4b3e9,绿、浅绿,E57_Material,
mat_dd5869bd,墨绿色软玉，夹浅绿色的透光晶体,E57_Material,
mat_c42eaa96,墨绿、浅绿,E57_Material,
mat_30c07583,墨绿色软玉，夹暗红色筋斑,E57_Material,
mat_81b873a9,墨绿、暗红,E57_Material,
mat_e061efec,墨绿偏青色软玉,E57_Material,
mat_5195ad09,墨绿、青,E57_Material,
type_e8522751,束腰形管,E55_Type,
type_2164ca75,鼓形大珠,E55_Type,
mat_601f572c,抛光精美,E57_Material,
mat_29e62e7e,青绿色，夹灰白色斑,E57_Material,
type_286017ff,Cong/Tube,E55_Type,
type_fd77213c,随葬,E55_Type,
mat_2fc96b27,白色,E57_Material,
type_89909843,套于某一实体上,E55_Type,
type_8e090c4c,簇形坠饰,E55_Type,
type_428a8db5,穿系,E55_Type,
type_20a316cc,嵌玉漆壶,E55_Type,
type_5c8ae303,壶的装饰,E55_Type,
mat_3a918848,玉片、玉粒,E57_Material,
type_50d25ca2,圆形器,E55_Type,
mat_e13b43a6,浅蓝色玉,E57_Material,
mat_8984ed9f,浅蓝色,E57_Material,
mat_115bc574,夹白色筋条,E57_Material,
mat_836d19fc,偏翠绿色,E57_Material,
type_eeb0f549,钺镦,E55_Type,
type_c285a891,琮,E55_Type,
mat_11de285c,白玉,E57_Material,
type_9ff47b1e,两节,E55_Type,
mat_4550410e,透闪石,E57_Material,
mat_26e6c396,夹米黄色透光晶体,E57_Material,
mat_04da5f11,浅墨绿色,E57_Material,
mat_54a92697,浅绿色,E57_Material,
mat_f8fdf711,夹褐斑，抛光精美,E57_Material,
mat_1d39c662,青白色,E57_Material,
mat_cf3d127a,有墨绿色条斑,E57_Material,
type_c96dfeff,单独放置,E55_Type,
mat_0e220e87,夹墨绿色斑，含浅蓝色透光晶体,E57_Material,
mat_9c9aabab,蓝色,E57_Material,
mat_c967bb25,紫黄褐色,E57_Material,
mat_e83f66c9,表面可观察到“气孔”,E57_Material,
mat_0ae1bcf3,夹暗红斑，抚摩有涩感,E57_Material,
mat_de19f4ee,朽烂成碎片状,E57_Material,
mat_ba60c14a,整器甚为规整,E57_Material,
mat_54121737,浅蓝绿色,E57_Material,
mat_4cc23231,灰紫色,E57_Material,
mat_0253b0a9,浅黄褐色,E57_Material,
mat_c2ea8fbc,黄紫色,E57_Material,
mat_8c097ce2,"浅绿色, 夹黄斑",E57_Material,
type_61b908b8,带钩,E55_Type,
mat_45ebcdfe,"沁蚀甚, 质地较轻",E57_Material,
type_19c71960,织物（服饰或覆盖、包扎物）的带钩,E55_Type,
type_a943c07e,系扎,E55_Type,
mat_9080582e,浅黄色,E57_Material,
mat_f712a04c,朽烂,E57_Material,
mat_865e2032,"南瓜黄, 夹红褐斑",E57_Material,
type_b31188e0,缝缀或系挂,E55_Type,
mat_e82aec86,鸡骨白,E57_Material,
type_ae44d224,礼仪用品,E55_Type,
type_ca8c983f,象征性装饰,E55_Type,
mat_ca01cab7,南瓜黄，夹深黄斑,E57_Material,
type_4f302a31,镶插,E55_Type,
mat_3fdd1e30,微有沁蚀,E57_Material,
type_5c900d2e,玉半圆管形饰,E55_Type,
type_0638bbb9,玉琮式管,E55_Type,
type_fdaf8f29,三节简化神人兽面纹琮式管,E55_Type,
type_6857e852,五节简化神人兽面纹琮,E55_Type,
mat_b16e55b1,夹透光的米黄色晶体,E57_Material,
type_b8b7c4b9,玉鸟,E55_Type,
type_e8dc76cc,振翅奋飞状玉鸟,E55_Type,
mat_d62d0c2a,较为斑杂,E57_Material,
type_e49dae6e,装饰用器,E55_Type,
type_5d582c47,佩饰或装饰,E55_Type,
type_ed49dad9,玉蝉,E55_Type,
type_2e8d6968,椭圆形玉蝉,E55_Type,
mat_bbf433a3,沁蚀甚,E57_Material,
mat_978efc60,南瓜黄，偏黄褐色,E57_Material,
type_4bf1fba5,玉喇叭形管串,E55_Type,
type_9a46fb86,喇叭形管,E55_Type,
mat_260d955a,南瓜黄，光泽感好,E57_Material,
mat_d9221c0a,"南瓜黄, 绿色",E57_Material,
mat_fccf045c,"深黄褐色, 南瓜黄",E57_Material,
type_2b421ae9,串饰组件,E55_Type,
mat_ac9a38d4,"绿色, 南瓜黄",E57_Material,
mat_09083000,或沁蚀,E57_Material,
type_da9d5129,玉坠饰,E55_Type,
type_a0677c4b,坠（锥形器）,E55_Type,
type_ccd77e6f,坠饰,E55_Type,
mat_d91ee6a1,一侧沁蚀甚,E57_Material,
mat_a536fdda,局部沁蚀较甚,E57_Material,
mat_9733b687,沁蚀较甚,E57_Material,
type_08efbeb3,玉钺,E55_Type,
type_22f7308d,战斗或礼仪活动,E55_Type,
type_076eccd3,佩戴或装饰,E55_Type,
type_e3f8e670,玉龟,E55_Type,
mat_b058c863,沁蚀甚，有裂痕,E57_Material,
mat_2a9c98f8,南瓜黄，夹米黄色,E57_Material,
mat_d6ba167a,透光斑,E57_Material,
type_0625273a,缝缀玉片,E55_Type,
type_164e393d,服饰装饰,E55_Type,
type_cac90f02,缝缀于织物上,E55_Type,
type_f9f95327,盾形,E55_Type,
type_7e0f6190,椭圆形,E55_Type,
mat_0910a90f,灰绿色,E57_Material,
mat_d2648946,表面略沁蚀,E57_Material,
mat_afa9175a,南瓜黄，偏绿色,E57_Material,
mat_f72d72b8,微弧凸,E57_Material,
mat_6cc662c9,南瓜黄，稍有沁蚀,E57_Material,
type_d81bb206,无,E55_Type,
mat_12ef8dc8,稍有沁蚀,E57_Material,
mat_878bbdad,南瓜黄，夹翠绿色斑，局部沁蚀,E57_Material,
mat_f3fc9883,南瓜黄，夹翠绿色斑,E57_Material,
mat_ddae6dc0,鸡骨白，带翠绿色,E57_Material,
mat_04bc0e2b,鸡骨白，带翠色,E57_Material,
type_659ab7ea,鼓形珠,E55_Type,
mat_9694f996,南瓜黄透闪石软玉,E57_Material,
type_16156374,丧葬类,E55_Type,
mat_6b014257,青色透闪石软玉,E57_Material,
mat_9063c7df,茶褐色,E57_Material,
mat_1c542852,局部沁蚀，光泽感好,E57_Material,
mat_cfe202dd,相对完整,E57_Material,
mat_dd718aa9,墨绿色透闪石软玉,E57_Material,
mat_b2c712c7,绿色,E57_Material,
mat_863840bf,绿色，夹紫斑,E57_Material,
type_16b340de,坠,E55_Type,
type_a59cd608,琮式柱形器,E55_Type,
type_a923ebcd,葬具装饰,E55_Type,
type_0ba5a200,置于椁板之上,E55_Type,
type_f8dab38e,置于朱痕漆容器内,E55_Type,
mat_3fb8357d,南瓜黄透闪石软玉夹青、黄褐斑,E57_Material,
type_f03d1abd,Ⅱ式环,E55_Type,
mat_12d580e3,南瓜黄，夹青、黄褐斑,E57_Material,
mat_66e60064,交叉的晶体比较明显,E57_Material,
type_c4184319,玉三叉形器,E55_Type,
type_7b52a934,头饰,E55_Type,
type_05b0ffaf,玉半圆形饰,E55_Type,
mat_a9d8d19b,有茶褐色块斑和灰白色筋条斑,E57_Material,
mat_860a23ab,有浅灰和浅青色的结晶块,E57_Material,
type_79cc4aa6,玉带盖柱形器,E55_Type,
mat_4faf0887,偏青色,E57_Material,
mat_49ad48d4,光泽感好，微有沁蚀,E57_Material,
mat_8ea8f3ea,偏青色，光泽感好,E57_Material,
mat_8f3c17c0,偏绿色，光泽感好,E57_Material,
mat_7661f597,南瓜黄，局部夹青斑，或透光,E57_Material,
mat_68e05589,局部夹青斑，或透光,E57_Material,
mat_bdc11d97,"青白玉, 夹青斑, 透光",E57_Material,
mat_328de579,青白玉,E57_Material,
mat_e66b184d,"夹青斑, 透光, 光泽感好, 微沁蚀",E57_Material,
mat_90a18686,南瓜黄，夹翠斑，透光,E57_Material,
mat_17079879,夹翠斑，透光，打磨较精细,E57_Material,
mat_edde41f6,光泽感好，仅孔内壁局部沁蚀,E57_Material,
type_b4f7c9fc,豪华权杖‘座’,E55_Type,
type_0fd7bf53,仪仗用品配件,E55_Type,
type_e5d2b94e,仪仗用品,E55_Type,
mat_5474b6b2,有灰白色筋状条斑,E57_Material,
mat_1c6ed98c,夹暗红斑，略有沁蚀,E57_Material,
mat_330bd7e9,黄色偏青,E57_Material,
mat_e42049d3,深黄色,E57_Material,
mat_f699c917,夹深黄斑,E57_Material,
mat_100dba97,深蓝色,E57_Material,
mat_2721e835,夹黄褐色斑,E57_Material,
mat_bcec032e,青色,E57_Material,
mat_ab8b0438,稍沁蚀,E57_Material,
mat_c6782157,深绿色,E57_Material,
mat_f542c5ec,局部呈墨绿色,E57_Material,
mat_6020718d,抛光较精美,E57_Material,
mat_e69e8ae0,夹白色筋条和深绿斑,E57_Material,
mat_d5a6d970,夹墨绿色斑,E57_Material,
mat_8f326021,夹深黄斑，光泽感好,E57_Material,
mat_905bf10b,质地疏松，朽烂,E57_Material,
type_4735f64d,横截面近圆形,E55_Type,
type_71c81f71,玉卯孔端饰,E55_Type,
mat_bba7b1b2,偏褐色，沁蚀甚,E57_Material,
mat_3fc375e9,南瓜黄，偏灰黄色,E57_Material,
mat_dee38dd3,偏灰黄色,E57_Material,
type_1d54f247,横截面呈椭圆形,E55_Type,
mat_7d743856,抛光好,E57_Material,
mat_265dc199,黄褐,E57_Material,
mat_8eee67e5,呈气孔状礼蚀,E57_Material,
mat_ac6e74ab,南瓜黄，夹透光的米黄色斑,E57_Material,
mat_795167fa,青绿,E57_Material,
mat_04ee7677,"南瓜黄, 夹透光的青黄斑",E57_Material,
mat_9a50b12f,南瓜黄，夹透光的凝脂般的米黄色晶体,E57_Material,
type_d69b80e8,葬具上丝织物品的捆扎带钩,E55_Type,
type_5c52651d,葬具上丝织物品的捆扎,E55_Type,
type_1dffe53a,礼仪或装饰,E55_Type,
mat_9fae4d94,透光,E57_Material,
mat_0a8b5aba,不透光,E57_Material,
mat_f9ff8cab,微透光,E57_Material,
type_52f06c5f,装饰用途,E55_Type,
mat_d392ce1e,南瓜黄，偏灰白色，夹条状白色晶体,E57_Material,
mat_1d4e5f61,南瓜黄，局部夹米黄色斑,E57_Material,
mat_b2d768e2,南瓜黄，偏灰褐色,E57_Material,
mat_2807443e,沁蚀，质地疏松，观之有气孔，分量甚轻,E57_Material,
mat_c7a487c6,粉白色,E57_Material,
mat_3eeb4e7b,南瓜黄，夹深黄褐色斑,E57_Material,
mat_f6c333c6,红褐色，夹灰绿色斑,E57_Material,
type_addcbeaf,可能为玉纺轮,E55_Type,
mat_620e6933,南瓜黄，偏深黄色,E57_Material,
mat_10632605,沁蚀甚，呈片状纹理,E57_Material,
mat_b05e343b,南瓜黄，局部受沁蚀呈粉白色,E57_Material,
mat_f30ffe09,墨绿色，夹白斑,E57_Material,
mat_9d80691a,浅墨绿色，局部沁蚀,E57_Material,
mat_1423fcfa,南瓜黄，局部微沁蚀,E57_Material,
mat_7cb98a9f,磨制较精,E57_Material,
type_3026e6ce,系挂之物,E55_Type,
type_909a28a6,半壁形,E55_Type,
mat_6a5dfdaa,南瓜黄，偏深黄色，光泽感好,E57_Material,
type_e7440de6,圆牌,E55_Type,
mat_98cb88de,夹褐斑，较斑杂，透光,E57_Material,
type_2cc397ae,圆牌形饰,E55_Type,
type_36f7d8eb,系挂于胸前,E55_Type,
mat_4acba09d,粉白状,E57_Material,
mat_8516fbeb,粉白,E57_Material,
mat_cba084c8,灰白色，夹绿色斑,E57_Material,
mat_6820c0b5,南瓜黄，偏暗绿色,E57_Material,
mat_b22ffc68,柔烂,E57_Material,
mat_a601a1f0,朽甚,E57_Material,
mat_48c42f14,南瓜黄，夹红斑,E57_Material,
type_9a69863b,玉镶插端饰,E55_Type,
mat_70208b91,南瓜黄，夹浅黄色斑,E57_Material,
type_1db382b8,纺织器具,E55_Type,
type_88040387,卷布轴、机刀、分经器,E55_Type,
mat_61acff62,浅黄色或米黄色处透光,E57_Material,
type_7a33154c,纺织装饰,E55_Type,
type_724e4143,仪仗、工具类器具,E55_Type,
mat_4405b538,浅黄色，夹透光的米黄色晶体,E57_Material,
mat_cd54d67c,南瓜黄，夹米黄色透光晶体,E57_Material,
mat_b29b494a,有茶褐色块斑和灰色筋状条斑,E57_Material,
mat_f1eda7f2,无描述,E57_Material,
mat_51e33587,"浅黄色, 夹透光的凝脂般的浅绿色、暗红色晶体",E57_Material,
mat_74b7eb4d,黄褐色，夹浅黄色透光晶体,E57_Material,
mat_fadb3481,墨绿色，夹黄褐色,E57_Material,
mat_7363b46b,透光晶体,E57_Material,
mat_d9ccfeb4,墨绿色，夹黄斑,E57_Material,
mat_f033c587,墨绿色，夹黄褐色斑，局部夹透光的米黄色斑,E57_Material,
mat_2d478ee9,墨绿色，夹浅绿色透光晶体,E57_Material,
mat_cc8b93a3,浅墨绿色，夹浅绿色透光晶体,E57_Material,
mat_a6a3b21a,绿色，局部微透光,E57_Material,
mat_ba2e975d,墨绿色，夹黄褐色斑,E57_Material,
mat_1a9a7504,黄褐色，夹大块的褐斑,E57_Material,
mat_384eb33c,黄褐色，局部夹浅蓝色斑及白色的条状晶体,E57_Material,
mat_8d50c472,整器相对规整,E57_Material,
mat_2bf42c96,绿色，夹透光的浅绿色晶体,E57_Material,
mat_202fcdcb,墨绿色，夹浅绿色的透光晶体,E57_Material,
mat_c3ae524c,浅绿色玉,E57_Material,
mat_c8e9bd23,灰绿色玉,E57_Material,
mat_2630a1a0,灰绿,E57_Material,
mat_4e78a8cb,打磨得较好,E57_Material,
mat_0fbc235d,打磨得较精细,E57_Material,
mat_1d434fa3,浅墨绿色玉,E57_Material,
mat_e2486adc,浅墨绿,E57_Material,
mat_3433d3db,绿松石,E57_Material,
type_bb4b524f,镶嵌片,E55_Type,
mat_806c4388,绿,E57_Material,
type_5f7869bc,镶嵌,E55_Type,
mat_0486d6c5,蛇纹石、滑石,E57_Material,
type_4a4d53b4,珠、管,E55_Type,
type_ec0bf986,社会地位象征,E55_Type,
mat_835e721c,灰绿等杂色闪玉,E57_Material,
type_b2882b2a,梳背（冠状饰）,E55_Type,
mat_6232c09e,浅黄绿色闪玉,E57_Material,
type_0a9e5f68,锥形饰,E55_Type,
type_3a380a7c,B型 II式,E55_Type,
mat_48c75ef9,浅黄绿,E57_Material,
mat_1be72c2a,"弱风化,有瓷光",E57_Material,
type_62012dc9,冠帽上的装饰物,E55_Type,
mat_7f61517d,南瓜黄闪玉,E57_Material,
mat_d300d73f,"强风化,大部分受沁变白,局部尚存黄褐色原质",E57_Material,
type_9aea757f,梳背装饰,E55_Type,
type_7360bfc5,梳子装饰,E55_Type,
mat_7a2aa8da,蛇纹石或滑石,E57_Material,
type_b354f009,B型 I式,E55_Type,
mat_6b2d3ad7,表面完整、光滑,E57_Material,
mat_0b58989f,"次风化,局部受沁,制作精良",E57_Material,
mat_fbcb138e,"强风化,体表斑驳,有一道纵向凹槽,凹槽旁表皮受沁剥落",E57_Material,
type_4e32f500,长玉管,E55_Type,
mat_8d3c4a2e,"强风化,大部分受沁变白色,尚存零星黄褐色原质",E57_Material,
mat_76439617,浅灰紫色安山(玢)岩,E57_Material,
mat_480fc9a7,浅灰紫,E57_Material,
mat_c4e5a8e2,灰绿色硅质粉砂质泥岩,E57_Material,
mat_50d45cdc,紫灰色弱熔结角砾凝灰岩,E57_Material,
mat_d71b2db1,紫灰,E57_Material,
mat_3478b6b7,局部受沁,E57_Material,
type_68006395,腰鼓形,E55_Type,
mat_547a02c6,灰白色细砂岩,E57_Material,
mat_0dca6973,灰白,E57_Material,
type_33fd84f6,串饰挂件,E55_Type,
mat_98815cc0,次风化,E57_Material,
mat_fcc65ca9,强风化,E57_Material,
mat_17b03614,弱风化,E57_Material,
type_d7c3e601,玉珠,E55_Type,
mat_0f12cd34,受沁较重,E57_Material,
type_522367cb,玉锥形饰,E55_Type,
mat_c8592eaa,弱风化透闪石,E57_Material,
type_42f35a07,手镯,E55_Type,
type_38c7d68d,扁玉管,E55_Type,
mat_5ab8bd3c,乳白色闪玉,E57_Material,
mat_c857ceec,乳白,E57_Material,
mat_ffa010c4,灰白色闪玉,E57_Material,
type_768c1867,玉隧孔珠,E55_Type,
mat_44ecb4a8,白色闪玉,E57_Material,
mat_3489b424,浅灰色闪玉,E57_Material,
mat_536a2ae0,浅灰,E57_Material,
mat_e57f2b09,叶蜡石,E57_Material,
mat_3ef2c074,棕色,E57_Material,
mat_40b2c67d,磨制光亮,E57_Material,
mat_9a131e96,深褐色,E57_Material,
mat_cd87b10c,闪玉,E57_Material,
type_77c576df,圆柱形,E55_Type,
mat_37e23ee3,强风化呈鸡骨白,E57_Material,
mat_20499608,强风化，土状光泽,E57_Material,
mat_7e7df19b,浅黄绿色,E57_Material,
mat_b3978847,弱风化，瓷光，光亮,E57_Material,
mat_c8bb3da5,稍有受沁,E57_Material,
mat_f5015be5,光亮,E57_Material,
mat_c0663c96,局部受沁，碎裂,E57_Material,
mat_b423e5dc,白色浅灰斑闪玉,E57_Material,
mat_75461667,白色浅灰斑,E57_Material,
mat_b708212f,乳白色,E57_Material,
mat_2a06f4ec,带灰绿斑，质地佳,E57_Material,
type_da82243a,管饰,E55_Type,
mat_2a072a53,略带光泽,E57_Material,
mat_29d6d064,略带瓷光,E57_Material,
mat_5d0522cc,肉黄色叶蜡石,E57_Material,
mat_a135668a,肉黄,E57_Material,
mat_95a913cf,半透明,E57_Material,
mat_0b55e957,规整光亮,E57_Material,
mat_2c470064,抛光精致,E57_Material,
type_2edc7faf,A型II式,E55_Type,
mat_32131b78,有瓷光,E57_Material,
type_04b83c4d,珠饰,E55_Type,
type_7ab8837b,腰鼓形珠,E55_Type,
type_26aad368,玉坠,E55_Type,
type_8804c99f,圆柱形管,E55_Type,
mat_0f54c96f,制作精、抛光好,E57_Material,
mat_43033960,制作精良，抛光好,E57_Material,
mat_d224fce3,灰褐色含白絮斑,E57_Material,
mat_d6aab4d3,半透明，光泽好,E57_Material,
type_418eadae,锥形坠饰,E55_Type,
mat_abb11f2b,有沁色,E57_Material,
type_276a9a33,矮腰鼓形,E55_Type,
mat_2a1a8bdd,制作佳,E57_Material,
mat_b7d752bd,白色闪玉，局部受沁,E57_Material,
type_52b5afa9,玉镯,E55_Type,
type_b29c5960,不正圆形,E55_Type,
mat_08bfc44c,白色带细灰斑闪玉,E57_Material,
mat_57bb87cd,白色带细灰斑,E57_Material,
type_6b6d7325,圆柱形微鼓,E55_Type,
mat_bd0c3e6b,黄绿带黑斑点,E57_Material,
mat_699fcb43,具玻璃光泽，风化处呈白色絮状,E57_Material,
mat_3756cfd8,浅绿色叶蜡石,E57_Material,
type_148b1f7d,珠,E55_Type,
mat_09e65e50,浅黄绿色叶蜡石,E57_Material,
mat_50ce185c,乳白色叶蜡石,E57_Material,
type_908a3be8,A型I式,E55_Type,
mat_de213e0f,灰白色含细墨绿斑,E57_Material,
mat_7ae85cd7,乳白色含灰褐絮斑,E57_Material,
type_c32e091a,瑰环,E55_Type,
mat_266fdc2a,青灰色带黄褐斑,E57_Material,
mat_00f7f240,质佳，光泽好,E57_Material,
mat_be873feb,青灰色带墨绿斑,E57_Material,
mat_288dba42,棕褐色叶蜡石,E57_Material,
mat_eb4549e5,棕褐色,E57_Material,
mat_e20cc6d7,浅褐色叶蜡石,E57_Material,
mat_09a28bd1,浅褐色,E57_Material,
mat_0b7f417b,带瓷光,E57_Material,
mat_901028b8,青绿色闪玉,E57_Material,
type_281aa580,瑗,E55_Type,
mat_e165399b,青绿色带紫黑斑,E57_Material,
mat_7d074699,青灰色含灰绿斑,E57_Material,
mat_23a29a6d,青灰色含灰绿絮斑,E57_Material,
mat_27798f71,乳白色带浅褐斑,E57_Material,
mat_144d6ac2,乳白色含棕色斑,E57_Material,
mat_346ca5be,光泽好,E57_Material,
mat_a59af067,白色偏青,E57_Material,
mat_2587627a,棕红色叶蜡石,E57_Material,
mat_c9f5f0db,棕红色,E57_Material,
mat_f89adea6,受沁严重,E57_Material,
mat_f3a06329,浅灰绿色叶蜡石,E57_Material,
mat_1fc35bbc,浅灰绿色,E57_Material,
mat_735b6322,制作佳，光亮,E57_Material,
type_767fb78a,扁圆柱形,E55_Type,
type_7a870241,饰品,E55_Type,
mat_3de43f5c,粉砂岩,E57_Material,
type_60aa91aa,玉梳背,E55_Type,
type_943a6795,玉端饰,E55_Type,
type_669127bd,管状饰,E55_Type,
type_e7cc6362,珠状饰,E55_Type,
mat_2f53d220,闪石玉,E57_Material,
mat_80846d20,含紫褐及紫青斑,E57_Material,
mat_d436329a,阳起石闪玉,E57_Material,
mat_b430fb20,灰黑色,E57_Material,
mat_25a94f2c,弱风化，瓷光,E57_Material,
type_346806af,残玉器,E55_Type,
mat_c78dc3cf,南瓜黄一类,E57_Material,
mat_9b204a10,次风化鸡骨白,E57_Material,
mat_57a78b9e,瓷光泽,E57_Material,
type_18ec669d,残器,E55_Type,
mat_159b0521,灰紫色晶屑凝灰岩,E57_Material,
mat_e2b21010,灰紫,E57_Material,
mat_2aa30888,灰绿色粉砂质泥岩,E57_Material,
mat_bc3d0846,灰绿色弱熔结角砾凝灰岩,E57_Material,
mat_6779686d,强风化鸡骨白,E57_Material,
mat_7bca719c,土状光泽,E57_Material,
mat_74becb23,次风化鸡骨白闪玉,E57_Material,
type_1e8cd7ff,粗玉管,E55_Type,
mat_7544d1b1,瓷光,E57_Material,
mat_a1be5e7f,受沁严重，表皮尽失，露粗涩残体,E57_Material,
mat_682cf2a8,瓷光，抛光较好,E57_Material,
mat_22e16f78,弱风化，有瓷光,E57_Material,
type_3ffbb3f7,南瓜黄锥形饰,E55_Type,
mat_df747fe3,蛇纹石（利蛇纹石）,E57_Material,
type_ae14aa50,未描述,E55_Type,
type_78462de0,南瓜黄玉器,E55_Type,
type_2c1f0394,Ⅲ类南瓜黄玉器,E55_Type,
mat_ae14aa50,未描述,E57_Material,
mat_e78ccb23,蛇纹石（利蛇纹石）和滑石,E57_Material,
type_3dba954c,Ⅱ类南瓜黄玉器,E55_Type,
mat_285220c1,滑石和蛇纹石,E57_Material,
type_babd0824,Ⅰ类南瓜黄玉器,E55_Type,
mat_fa332881,滑石玉,E57_Material,
mat_3aa9c95e,致密块状集合体,E57_Material,
type_8bcef55c,女神眼珠,E55_Type,
mat_e08afeba,蛇纹石玉,E57_Material,
type_68a515c0,大猪龙,E55_Type,
type_7a33c069,凤首,E55_Type,
type_d38d4460,大锥形饰,E55_Type,
type_00542f81,刻花琮形管,E55_Type,
type_1e64fc30,鸟首,E55_Type,
mat_d0279632,滑石或蛇纹石,E57_Material,
type_9c70c3d6,小玉珠,E55_Type,
type_6ed613c6,锥形坠饰 (awl-shaped pendants),E55_Type,
mat_04da1613,优质,E57_Material,
type_f3f1a5fa,组合佩饰,E55_Type,
type_9eb75b79,未提及,E55_Type,
mat_55b3c260,褐色,E57_Material,
mat_5e03cf8d,青灰色,E57_Material,
mat_b193b84c,土黄色,E57_Material,
mat_1fb9708b,棕亮,E57_Material,
mat_270b81f4,浅黄绿色软玉,E57_Material,
mat_85720e5c,灰绿色软玉,E57_Material,
mat_2cf7c435,质佳,E57_Material,
mat_713f7493,灰绿色带紫褐斑软玉,E57_Material,
mat_64f81499,灰绿带紫褐斑,E57_Material,
mat_e34d4d2a,风化,E57_Material,
type_7105a1fb,II型,E55_Type,
type_04d37aa5,I型,E55_Type,
mat_0e7813f6,白色含青紫碎斑软玉,E57_Material,
mat_dfd49b30,白带青紫碎斑,E57_Material,
type_42e25c9d,扁圆柱形珠,E55_Type,
mat_a4163dcd,软玉,E57_Material,
mat_5bd73860,白色带浅绿斑,E57_Material,
mat_c45b185f,受沁,E57_Material,
type_73d19a1f,圆柱形珠,E55_Type,
mat_87fc509a,次风化，有光泽,E57_Material,
type_37cc9012,玉串珠,E55_Type,
type_a14195d0,镯饰,E55_Type,
mat_30a9f289,次风化，表面粗糙,E57_Material,
mat_8074f4b4,浅黄绿软玉,E57_Material,
mat_a917cb38,浅灰绿软玉,E57_Material,
mat_593ab2fc,浅灰绿,E57_Material,
mat_154a4507,黄绿色软玉,E57_Material,
mat_dfd3b290,黄绿色,E57_Material,
mat_ab70c750,褐色叶蜡石,E57_Material,
mat_e08ffc4e,浅黄色叶蜡石,E57_Material,
mat_b1bb32e1,含紫絮斑,E57_Material,
mat_dc0d2770,灰浅绿色叶蜡石,E57_Material,
mat_9c070361,灰浅绿,E57_Material,
type_0d344544,矮圆柱形,E55_Type,
mat_0b4269fc,风化严重,E57_Material,
mat_9a993a14,深褐色叶蜡石,E57_Material,
mat_aef2dc84,深褐,E57_Material,
mat_781fd476,一端略黄,E57_Material,
mat_174d4a08,黑褐色叶蜡石,E57_Material,
