ID,task_id,site_id,period_id,structure_id,文物编号,器型,subtype_level1,subtype_level2,subtype_level3,basic_shape,原始出土地点,出土区域,出土单位,出土层位,出土墓葬,陶土类型,纯洁度,细腻度,掺杂物,颜色,硬度,烧成温度,器型特征,器物组合,尺寸描述,量度信息,高度(cm),口径(cm),厚度(cm),功能,成型工艺,修整技术,surface_treatment,装饰手法,纹饰类型,制作活动,制作者,制作年代,制作地点,excavation_activity,保存状况,完整程度,有图片,main_image_id,source_text_blocks,raw_attributes,cidoc_attributes,extraction_confidence,created_at,updated_at
5487,task_20251202_151528_6007,7,,,M91:15,罐,,,,,M91,邓家湾,M91,第3层下,M91,泥质灰陶,,,,灰陶,,,领较高，凹沿，近方唇，鼓腹，凹底 | Aa型Ⅱ式,,口径11.6、腹径17.2、高22厘米,,22.0,11.6,,,,,,,篮纹,,,,,,,,0,,[0],"{""clay_purity"": null, ""production_location"": null, ""firing_temperature"": null, ""ex_region"": ""邓家湾"", ""subtype"": ""罐"", ""image_references"": ""['图二〇四', '图版七〇，2'] | ['图二三一，5', '图版七四，4'] | ['图版七四(LXXIV) 4']"", ""dimensions"": ""口径11.6、腹径17.2、高22厘米"", ""height"": 22, ""location_unit"": null, ""excavation_location"": ""M91"", ""decoration_method"": null, ""production_date"": null, ""surface_treatment"": null, ""clay_type"": ""泥质灰陶"", ""ex_unit"": ""M91"", ""forming_technique"": null, ""finishing_technique"": null, ""decoration_type"": ""篮纹"", ""artifact_code"": ""M91:15"", ""ex_layer"": ""第3层下"", ""function"": null, ""clay_fineness"": null, ""color"": ""灰陶"", ""vessel_combination"": null, ""shape_features"": ""领较高，凹沿，近方唇，鼓腹，凹底 | Aa型Ⅱ式"", ""hardness"": null, ""production_activity"": null, ""maker"": null, ""diameter"": 11.6, ""thickness"": null, ""mixed_materials"": null}",{},0.8,2025-12-02 14:27:43,2025-12-02 14:27:43
5488,task_20251202_151528_6007,7,,,M91:6,罐,,,,,M91,邓家湾,M91,第3层下,M91,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,[0],"{""artifact_code"": ""M91:6"", ""subtype"": ""罐"", ""clay_type"": null, ""clay_purity"": null, ""clay_fineness"": null, ""mixed_materials"": null, ""color"": null, ""hardness"": null, ""firing_temperature"": null, ""shape_features"": null, ""vessel_combination"": null, ""dimensions"": null, ""height"": null, ""diameter"": null, ""thickness"": null, ""function"": null, ""forming_technique"": null, ""finishing_technique"": null, ""surface_treatment"": null, ""decoration_method"": null, ""decoration_type"": null, ""production_activity"": null, ""maker"": null, ""production_date"": null, ""production_location"": null, ""excavation_location"": ""M91"", ""ex_region"": ""邓家湾"", ""ex_unit"": ""M91"", ""ex_layer"": ""第3层下"", ""location_unit"": null, ""image_references"": [""图二〇四"", ""图版七〇，2""]}",{},0.8,2025-12-02 14:27:43,2025-12-02 14:27:43
5489,task_20251202_151528_6007,7,,,M91:16,罐,,,,,M91,邓家湾,M91,第3层下,M91,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,[0],"{""artifact_code"": ""M91:16"", ""subtype"": ""罐"", ""clay_type"": null, ""clay_purity"": null, ""clay_fineness"": null, ""mixed_materials"": null, ""color"": null, ""hardness"": null, ""firing_temperature"": null, ""shape_features"": null, ""vessel_combination"": null, ""dimensions"": null, ""height"": null, ""diameter"": null, ""thickness"": null, ""function"": null, ""forming_technique"": null, ""finishing_technique"": null, ""surface_treatment"": null, ""decoration_method"": null, ""decoration_type"": null, ""production_activity"": null, ""maker"": null, ""production_date"": null, ""production_location"": null, ""excavation_location"": ""M91"", ""ex_region"": ""邓家湾"", ""ex_unit"": ""M91"", ""ex_layer"": ""第3层下"", ""location_unit"": null, ""image_references"": [""图二〇四"", ""图版七〇，2""]}",{},0.8,2025-12-02 14:27:43,2025-12-02 14:27:43
5490,task_20251202_151528_6007,7,,,M91:4,碗,,,,,M91,邓家湾,M91,第3层下,M91,泥质黑陶,,,,黑陶,,,内折沿，敞口，斜弧壁，矮圈足,,口径17、底径7.8、高8.6厘米,,8.6,17.0,,,,,素面,,,,,,,,,,0,,[0],"{""clay_purity"": null, ""production_location"": null, ""firing_temperature"": null, ""ex_region"": ""邓家湾"", ""subtype"": ""碗"", ""image_references"": ""['图二〇四', '图版七〇，2'] | ['图二三五，10']"", ""dimensions"": ""口径17、底径7.8、高8.6厘米"", ""height"": 8.6, ""location_unit"": null, ""excavation_location"": ""M91"", ""decoration_method"": null, ""production_date"": null, ""surface_treatment"": ""素面"", ""clay_type"": ""泥质黑陶"", ""ex_unit"": ""M91"", ""forming_technique"": null, ""finishing_technique"": null, ""decoration_type"": null, ""artifact_code"": ""M91:4"", ""ex_layer"": ""第3层下"", ""function"": null, ""clay_fineness"": null, ""color"": ""黑陶"", ""vessel_combination"": null, ""shape_features"": ""内折沿，敞口，斜弧壁，矮圈足"", ""hardness"": null, ""production_activity"": null, ""maker"": null, ""diameter"": 17, ""thickness"": null, ""mixed_materials"": null}",{},0.8,2025-12-02 14:27:43,2025-12-02 14:27:43
5491,task_20251202_151528_6007,7,,,M19:2,罐,,,,,M19,邓家湾,M19,第2g层下,M19,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,[0],"{""artifact_code"": ""M19:2"", ""subtype"": ""罐"", ""clay_type"": null, ""clay_purity"": null, ""clay_fineness"": null, ""mixed_materials"": null, ""color"": null, ""hardness"": null, ""firing_temperature"": null, ""shape_features"": null, ""vessel_combination"": null, ""dimensions"": null, ""height"": null, ""diameter"": null, ""thickness"": null, ""function"": null, ""forming_technique"": null, ""finishing_technique"": null, ""surface_treatment"": null, ""decoration_method"": null, ""decoration_type"": null, ""production_activity"": null, ""maker"": null, ""production_date"": null, ""production_location"": null, ""excavation_location"": ""M19"", ""ex_region"": ""邓家湾"", ""ex_unit"": ""M19"", ""ex_layer"": ""第2g层下"", ""location_unit"": null, ""image_references"": [""图二〇六""]}",{},0.8,2025-12-02 14:27:43,2025-12-02 14:27:43
5492,task_20251202_151528_6007,7,,,M19:1,罐,,,,,M19,邓家湾,M19,第2g层下,M19,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,[0],"{""artifact_code"": ""M19:1"", ""subtype"": ""罐"", ""clay_type"": null, ""clay_purity"": null, ""clay_fineness"": null, ""mixed_materials"": null, ""color"": null, ""hardness"": null, ""firing_temperature"": null, ""shape_features"": null, ""vessel_combination"": null, ""dimensions"": null, ""height"": null, ""diameter"": null, ""thickness"": null, ""function"": null, ""forming_technique"": null, ""finishing_technique"": null, ""surface_treatment"": null, ""decoration_method"": null, ""decoration_type"": null, ""production_activity"": null, ""maker"": null, ""production_date"": null, ""production_location"": null, ""excavation_location"": ""M19"", ""ex_region"": ""邓家湾"", ""ex_unit"": ""M19"", ""ex_layer"": ""第2g层下"", ""location_unit"": null, ""image_references"": [""图二〇六""]}",{},0.8,2025-12-02 14:27:43,2025-12-02 14:27:43
5493,task_20251202_151528_6007,7,,,M19:5,鼎,,,,,M19,邓家湾,M19,第2g层下,M19,泥质灰陶,,,,灰陶,,,侈沿微内凹，微垂腹，圜底较平，扁凿形矮足,,口径8.2、腹径8、高8.5厘米,,8.5,8.2,,,,,,,素面,,,,,,,,0,,[0],"{""clay_purity"": null, ""production_location"": null, ""firing_temperature"": null, ""ex_region"": ""邓家湾"", ""subtype"": ""鼎"", ""image_references"": ""['图二〇六'] | ['图二三〇，3']"", ""dimensions"": ""口径8.2、腹径8、高8.5厘米"", ""height"": 8.5, ""location_unit"": null, ""excavation_location"": ""M19"", ""decoration_method"": null, ""production_date"": null, ""surface_treatment"": null, ""clay_type"": ""泥质灰陶"", ""ex_unit"": ""M19"", ""forming_technique"": null, ""finishing_technique"": null, ""decoration_type"": ""素面"", ""artifact_code"": ""M19:5"", ""ex_layer"": ""第2g层下"", ""function"": null, ""clay_fineness"": null, ""color"": ""灰陶"", ""vessel_combination"": null, ""shape_features"": ""侈沿微内凹，微垂腹，圜底较平，扁凿形矮足"", ""hardness"": null, ""production_activity"": null, ""maker"": null, ""diameter"": 8.2, ""thickness"": null, ""mixed_materials"": null}",{},0.8,2025-12-02 14:27:43,2025-12-02 14:27:43
5494,task_20251202_151528_6007,7,,,M19:6,杯,,,,,M19,邓家湾,M19,第2g层下,M19,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,[0],"{""artifact_code"": ""M19:6"", ""subtype"": ""杯"", ""clay_type"": null, ""clay_purity"": null, ""clay_fineness"": null, ""mixed_materials"": null, ""color"": null, ""hardness"": null, ""firing_temperature"": null, ""shape_features"": null, ""vessel_combination"": null, ""dimensions"": null, ""height"": null, ""diameter"": null, ""thickness"": null, ""function"": null, ""forming_technique"": null, ""finishing_technique"": null, ""surface_treatment"": null, ""decoration_method"": null, ""decoration_type"": null, ""production_activity"": null, ""maker"": null, ""production_date"": null, ""production_location"": null, ""excavation_location"": ""M19"", ""ex_region"": ""邓家湾"", ""ex_unit"": ""M19"", ""ex_layer"": ""第2g层下"", ""location_unit"": null, ""image_references"": [""图二〇六""]}",{},0.8,2025-12-02 14:27:43,2025-12-02 14:27:43
5495,task_20251202_151528_6007,7,,,M40:1,器盖,,,,器盖,M40,邓家湾,M40,第2g层下,M40,泥质灰陶,,,,灰陶,,,圈形纽，弧状盖 | F型,,盖径6.4、高2.3厘米,,2.3,6.4,,,,纽部有手捏痕迹,,素面,,,,,,,,,0,,[0],"{""clay_purity"": null, ""production_location"": null, ""measurements"": null, ""firing_temperature"": null, ""ex_region"": ""邓家湾"", ""subtype"": ""器盖"", ""decoration_completeness"": null, ""decoration_density"": null, ""image_references"": ""['图二〇七'] | ['图二〇七', '图二〇八'] | ['图二三七，4', '图版七九，2'] | ['图版七九(LXXIX) 2'] | ['32f0aeb18a03e571eda41eb4eba2b3dbbd0d792277230f4f8572f0f32917db07.jpg']"", ""dimensions"": ""盖径6.4、高2.3厘米"", ""height"": 2.3, ""location_unit"": null, ""excavation_location"": ""M40"", ""decoration_method"": ""素面"", ""decoration_theme"": null, ""production_date"": null, ""surface_treatment"": null, ""basic_size"": null, ""decoration_technique"": null, ""decoration_remark"": null, ""clay_type"": ""泥质灰陶"", ""ex_unit"": ""M40"", ""forming_technique"": null, ""production_remark"": null, ""finishing_technique"": ""纽部有手捏痕迹"", ""decoration_type"": null, ""artifact_code"": ""M40:1"", ""ex_layer"": ""第2g层下"", ""function"": null, ""clay_fineness"": null, ""decoration_style"": null, ""decoration_position"": null, ""excavation_remark"": null, ""color"": ""灰陶"", ""vessel_combination"": null, ""decoration_color"": null, ""basic_shape"": ""器盖"", ""shape_features"": ""圈形纽，弧状盖 | F型"", ""hardness"": null, ""production_activity"": null, ""maker"": null, ""diameter"": 6.4, ""thickness"": null, ""mixed_materials"": null}",{},0.8,2025-12-02 14:27:43,2025-12-02 14:27:43
5496,task_20251202_151528_6007,7,,,M40:2,杯,,,,,M40,邓家湾,M40,第2g层下,M40,泥质橙黄陶,,,,橙黄陶,,,敞口，斜直壁，微凹底,,口径8、底径2.5、高8.6厘米,,8.6,8.0,,,,,,素面,,,,,,,,,0,,[0],"{""clay_purity"": null, ""production_location"": null, ""firing_temperature"": null, ""ex_region"": ""邓家湾"", ""subtype"": ""杯"", ""image_references"": ""['图二〇七'] | ['图二〇七', '图二〇八'] | ['图二三六，8']"", ""dimensions"": ""口径8、底径2.5、高8.6厘米"", ""height"": 8.6, ""location_unit"": null, ""excavation_location"": ""M40"", ""decoration_method"": ""素面"", ""production_date"": null, ""surface_treatment"": null, ""clay_type"": ""泥质橙黄陶"", ""ex_unit"": ""M40"", ""forming_technique"": null, ""finishing_technique"": null, ""decoration_type"": null, ""artifact_code"": ""M40:2"", ""ex_layer"": ""第2g层下"", ""function"": null, ""clay_fineness"": null, ""color"": ""橙黄陶"", ""vessel_combination"": null, ""shape_features"": ""敞口，斜直壁，微凹底"", ""hardness"": null, ""production_activity"": null, ""maker"": null, ""diameter"": 8.0, ""thickness"": null, ""mixed_materials"": null}",{},0.8,2025-12-02 14:27:43,2025-12-02 14:27:43
5497,task_20251202_151528_6007,7,,,M40:3,杯,,,,,M40,邓家湾,M40,第2g层下,M40,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,[0],"{""clay_purity"": null, ""production_location"": null, ""firing_temperature"": null, ""ex_region"": ""邓家湾"", ""subtype"": ""杯"", ""image_references"": ""['图二〇七'] | ['图二〇七', '图二〇八']"", ""dimensions"": null, ""height"": null, ""location_unit"": null, ""excavation_location"": ""M40"", ""decoration_method"": null, ""production_date"": null, ""surface_treatment"": null, ""clay_type"": null, ""ex_unit"": ""M40"", ""forming_technique"": null, ""finishing_technique"": null, ""decoration_type"": null, ""artifact_code"": ""M40:3"", ""ex_layer"": ""第2g层下"", ""function"": null, ""clay_fineness"": null, ""color"": null, ""vessel_combination"": null, ""shape_features"": null, ""hardness"": null, ""production_activity"": null, ""maker"": null, ""diameter"": null, ""thickness"": null, ""mixed_materials"": null}",{},0.8,2025-12-02 14:27:43,2025-12-02 14:27:43
5498,task_20251202_151528_6007,7,,,M40:5,杯,,,,,M40,邓家湾,M40,第2g层下,M40,泥质红陶,,,,红陶,,,口较大，斜直壁，微凹底,,口径8、底径2.4、高8.6厘米,,8.6,8.0,,,,,,素面,,,,,,,,,0,,[0],"{""clay_purity"": null, ""production_location"": null, ""firing_temperature"": null, ""ex_region"": ""邓家湾"", ""subtype"": ""杯"", ""image_references"": ""['图二〇七'] | ['图二〇七', '图二〇八'] | ['图二三六，7']"", ""dimensions"": ""口径8、底径2.4、高8.6厘米"", ""height"": 8.6, ""location_unit"": null, ""excavation_location"": ""M40"", ""decoration_method"": ""素面"", ""production_date"": null, ""surface_treatment"": null, ""clay_type"": ""泥质红陶"", ""ex_unit"": ""M40"", ""forming_technique"": null, ""finishing_technique"": null, ""decoration_type"": null, ""artifact_code"": ""M40:5"", ""ex_layer"": ""第2g层下"", ""function"": null, ""clay_fineness"": null, ""color"": ""红陶"", ""vessel_combination"": null, ""shape_features"": ""口较大，斜直壁，微凹底"", ""hardness"": null, ""production_activity"": null, ""maker"": null, ""diameter"": 8.0, ""thickness"": null, ""mixed_materials"": null}",{},0.8,2025-12-02 14:27:43,2025-12-02 14:27:43
5499,task_20251202_151528_6007,7,,,M40:6,杯,,,,杯,M40,邓家湾,M40,第2g层下,M40,泥质红陶,,薄胎,,红陶,,,喇叭形口，斜弧形壁，微凹底 | B型Ⅱ式,,口径9.2、底径3.2、高8.8厘米,,8.8,9.2,,,,,,素面,,,,,,,,,0,,[0],"{""clay_purity"": null, ""production_location"": null, ""measurements"": null, ""firing_temperature"": null, ""ex_region"": ""邓家湾"", ""subtype"": ""杯"", ""decoration_completeness"": null, ""decoration_density"": null, ""image_references"": ""['图二〇七'] | ['图二〇七', '图二〇八'] | ['图二三六，12', '图版七八，4'] | ['图版七八(LXXVIII) 4'] | ['88001a6b77043b52218d3c7d0c805e970f0e8c2c4ad0718848b0f1e685bc8098.jpg']"", ""dimensions"": ""口径9.2、底径3.2、高8.8厘米"", ""height"": 8.8, ""location_unit"": null, ""excavation_location"": ""M40"", ""decoration_method"": ""素面"", ""decoration_theme"": null, ""production_date"": null, ""surface_treatment"": null, ""basic_size"": null, ""decoration_technique"": null, ""decoration_remark"": null, ""clay_type"": ""泥质红陶"", ""ex_unit"": ""M40"", ""forming_technique"": null, ""production_remark"": null, ""finishing_technique"": null, ""decoration_type"": null, ""artifact_code"": ""M40:6"", ""ex_layer"": ""第2g层下"", ""function"": null, ""clay_fineness"": ""薄胎"", ""decoration_style"": null, ""decoration_position"": null, ""excavation_remark"": null, ""color"": ""红陶"", ""vessel_combination"": null, ""decoration_color"": null, ""basic_shape"": ""杯"", ""shape_features"": ""喇叭形口，斜弧形壁，微凹底 | B型Ⅱ式"", ""hardness"": null, ""production_activity"": null, ""maker"": null, ""diameter"": 9.2, ""thickness"": null, ""mixed_materials"": null}",{},0.8,2025-12-02 14:27:43,2025-12-02 14:27:43
5500,task_20251202_151528_6007,7,,,M40:4,簋,,,,篮,M40,邓家湾,M40,第2g层下,M40,泥质黑陶,,,,黑陶,,,敛口，卷沿，下腹外鼓，圜底，圈足较小 | A型,,口径6、底径4.6、高7.8厘米,,7.8,6.0,,,,,,素面,,,,,,,,,0,,[0],"{""clay_purity"": null, ""production_location"": null, ""measurements"": null, ""firing_temperature"": null, ""ex_region"": ""邓家湾"", ""subtype"": ""簋"", ""decoration_completeness"": null, ""decoration_density"": null, ""image_references"": ""['图二〇七'] | ['图二〇七', '图二〇八'] | ['图二三七，1', '图版七九，1'] | ['图版七九(LXXIX) 1'] | ['f02afc888c60ea50b7a4d91df123eb66b12cf9270ddeda5420ab35414d5cd9d4.jpg']"", ""dimensions"": ""口径6、底径4.6、高7.8厘米"", ""height"": 7.8, ""location_unit"": null, ""excavation_location"": ""M40"", ""decoration_method"": ""素面"", ""decoration_theme"": null, ""production_date"": null, ""surface_treatment"": null, ""basic_size"": null, ""decoration_technique"": null, ""decoration_remark"": null, ""clay_type"": ""泥质黑陶"", ""ex_unit"": ""M40"", ""forming_technique"": null, ""production_remark"": null, ""finishing_technique"": null, ""decoration_type"": null, ""artifact_code"": ""M40:4"", ""ex_layer"": ""第2g层下"", ""function"": null, ""clay_fineness"": null, ""decoration_style"": null, ""decoration_position"": null, ""excavation_remark"": null, ""color"": ""黑陶"", ""vessel_combination"": null, ""decoration_color"": null, ""basic_shape"": ""篮"", ""shape_features"": ""敛口，卷沿，下腹外鼓，圜底，圈足较小 | A型"", ""hardness"": null, ""production_activity"": null, ""maker"": null, ""diameter"": 6.0, ""thickness"": null, ""mixed_materials"": null}",{},0.8,2025-12-02 14:27:43,2025-12-02 14:27:43
5501,task_20251202_151528_6007,7,,,M40:7,鼎,,,,,M40,邓家湾,M40,第2g层下,M40,泥质灰陶,,,,灰陶,,,折沿略内凹，腹壁微外鼓，平底，锥形小足 | C型Ⅱ式,带器盖,口径8.4、腹径8.4、通高10厘米,,10.0,8.4,,,手捏,,,,素面,,,,,,,,0,,[0],"{""clay_purity"": null, ""production_location"": null, ""firing_temperature"": null, ""ex_region"": ""邓家湾"", ""subtype"": ""鼎"", ""image_references"": ""['图二〇七'] | ['图二〇七', '图二〇八'] | ['图二三〇，4', '图版七四，1'] | ['图版七四(LXXIV) 1']"", ""dimensions"": ""口径8.4、腹径8.4、通高10厘米"", ""height"": 10, ""location_unit"": null, ""excavation_location"": ""M40"", ""decoration_method"": null, ""production_date"": null, ""surface_treatment"": null, ""clay_type"": ""泥质灰陶"", ""ex_unit"": ""M40"", ""forming_technique"": ""手捏"", ""finishing_technique"": null, ""decoration_type"": ""素面"", ""artifact_code"": ""M40:7"", ""ex_layer"": ""第2g层下"", ""function"": null, ""clay_fineness"": null, ""color"": ""灰陶"", ""vessel_combination"": ""带器盖"", ""shape_features"": ""折沿略内凹，腹壁微外鼓，平底，锥形小足 | C型Ⅱ式"", ""hardness"": null, ""production_activity"": null, ""maker"": null, ""diameter"": 8.4, ""thickness"": null, ""mixed_materials"": null}",{},0.8,2025-12-02 14:27:43,2025-12-02 14:27:43
5502,task_20251202_151528_6007,7,,,M40:8,盆,,,,,M40,邓家湾,M40,第2g层下,M40,泥质橙黄陶,,,,橙黄陶,,,折沿外侈，尖唇，斜弧腹，凹底,,口径8.8、底径3.2、高4厘米,,4.0,8.8,,明器,,,素面,,,,,,,,,,0,,[0],"{""clay_purity"": null, ""production_location"": null, ""firing_temperature"": null, ""ex_region"": ""邓家湾"", ""subtype"": ""盆"", ""image_references"": ""['图二〇七'] | ['图二〇七', '图二〇八'] | ['图二三六，1', '图版七八，2']"", ""dimensions"": ""口径8.8、底径3.2、高4厘米"", ""height"": 4, ""location_unit"": null, ""excavation_location"": ""M40"", ""decoration_method"": null, ""production_date"": null, ""surface_treatment"": ""素面"", ""clay_type"": ""泥质橙黄陶"", ""ex_unit"": ""M40"", ""forming_technique"": null, ""finishing_technique"": null, ""decoration_type"": null, ""artifact_code"": ""M40:8"", ""ex_layer"": ""第2g层下"", ""function"": ""明器"", ""clay_fineness"": null, ""color"": ""橙黄陶"", ""vessel_combination"": null, ""shape_features"": ""折沿外侈，尖唇，斜弧腹，凹底"", ""hardness"": null, ""production_activity"": null, ""maker"": null, ""diameter"": 8.8, ""thickness"": null, ""mixed_materials"": null}",{},0.8,2025-12-02 14:27:43,2025-12-02 14:27:43
5503,task_20251202_151528_6007,7,,,M40:9,罐,,,,,M40,邓家湾,M40,第2g层下,M40,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,[0],"{""clay_purity"": null, ""production_location"": null, ""firing_temperature"": null, ""ex_region"": ""邓家湾"", ""subtype"": ""罐"", ""image_references"": ""['图二〇七'] | ['图二〇七', '图二〇八'] | ['图版七八(LXXVIII) 2']"", ""dimensions"": null, ""height"": null, ""location_unit"": null, ""excavation_location"": ""M40"", ""decoration_method"": null, ""production_date"": null, ""surface_treatment"": null, ""clay_type"": null, ""ex_unit"": ""M40"", ""forming_technique"": null, ""finishing_technique"": null, ""decoration_type"": null, ""artifact_code"": ""M40:9"", ""ex_layer"": ""第2g层下"", ""function"": null, ""clay_fineness"": null, ""color"": null, ""vessel_combination"": null, ""shape_features"": null, ""hardness"": null, ""production_activity"": null, ""maker"": null, ""diameter"": null, ""thickness"": null, ""mixed_materials"": null}",{},0.8,2025-12-02 14:27:43,2025-12-02 14:27:43
5504,task_20251202_151528_6007,7,,,M40:10,罐,,,,,M40,邓家湾,M40,第2g层下,M40,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,[0],"{""clay_purity"": null, ""production_location"": null, ""firing_temperature"": null, ""ex_region"": ""邓家湾"", ""subtype"": ""罐"", ""image_references"": ""['图二〇七'] | ['图二〇七', '图二〇八']"", ""dimensions"": null, ""height"": null, ""location_unit"": null, ""excavation_location"": ""M40"", ""decoration_method"": null, ""production_date"": null, ""surface_treatment"": null, ""clay_type"": null, ""ex_unit"": ""M40"", ""forming_technique"": null, ""finishing_technique"": null, ""decoration_type"": null, ""artifact_code"": ""M40:10"", ""ex_layer"": ""第2g层下"", ""function"": null, ""clay_fineness"": null, ""color"": null, ""vessel_combination"": null, ""shape_features"": null, ""hardness"": null, ""production_activity"": null, ""maker"": null, ""diameter"": null, ""thickness"": null, ""mixed_materials"": null}",{},0.8,2025-12-02 14:27:43,2025-12-02 14:27:43
5505,task_20251202_151528_6007,7,,,M40:11,罐,,,,,M40,邓家湾,M40,第2g层下,M40,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,[0],"{""clay_purity"": null, ""production_location"": null, ""firing_temperature"": null, ""ex_region"": ""邓家湾"", ""subtype"": ""罐"", ""image_references"": ""['图二〇七'] | ['图二〇七', '图二〇八']"", ""dimensions"": null, ""height"": null, ""location_unit"": null, ""excavation_location"": ""M40"", ""decoration_method"": null, ""production_date"": null, ""surface_treatment"": null, ""clay_type"": null, ""ex_unit"": ""M40"", ""forming_technique"": null, ""finishing_technique"": null, ""decoration_type"": null, ""artifact_code"": ""M40:11"", ""ex_layer"": ""第2g层下"", ""function"": null, ""clay_fineness"": null, ""color"": null, ""vessel_combination"": null, ""shape_features"": null, ""hardness"": null, ""production_activity"": null, ""maker"": null, ""diameter"": null, ""thickness"": null, ""mixed_materials"": null}",{},0.8,2025-12-02 14:27:43,2025-12-02 14:27:43
5506,task_20251202_151528_6007,7,,,M40:12,罐,,,,,M40,邓家湾,M40,第2g层下,M40,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,[0],"{""clay_purity"": null, ""production_location"": null, ""firing_temperature"": null, ""ex_region"": ""邓家湾"", ""subtype"": ""罐"", ""image_references"": ""['图二〇七'] | ['图二〇七', '图二〇八']"", ""dimensions"": null, ""height"": null, ""location_unit"": null, ""excavation_location"": ""M40"", ""decoration_method"": null, ""production_date"": null, ""surface_treatment"": null, ""clay_type"": null, ""ex_unit"": ""M40"", ""forming_technique"": null, ""finishing_technique"": null, ""decoration_type"": null, ""artifact_code"": ""M40:12"", ""ex_layer"": ""第2g层下"", ""function"": null, ""clay_fineness"": null, ""color"": null, ""vessel_combination"": null, ""shape_features"": null, ""hardness"": null, ""production_activity"": null, ""maker"": null, ""diameter"": null, ""thickness"": null, ""mixed_materials"": null}",{},0.8,2025-12-02 14:27:43,2025-12-02 14:27:43
5507,task_20251202_151528_6007,7,,,M40:13,罐,,,,,M40,邓家湾,M40,第2g层下,M40,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,[0],"{""clay_purity"": null, ""production_location"": null, ""firing_temperature"": null, ""ex_region"": ""邓家湾"", ""subtype"": ""罐"", ""image_references"": ""['图二〇七'] | ['图二〇七', '图二〇八']"", ""dimensions"": null, ""height"": null, ""location_unit"": null, ""excavation_location"": ""M40"", ""decoration_method"": null, ""production_date"": null, ""surface_treatment"": null, ""clay_type"": null, ""ex_unit"": ""M40"", ""forming_technique"": null, ""finishing_technique"": null, ""decoration_type"": null, ""artifact_code"": ""M40:13"", ""ex_layer"": ""第2g层下"", ""function"": null, ""clay_fineness"": null, ""color"": null, ""vessel_combination"": null, ""shape_features"": null, ""hardness"": null, ""production_activity"": null, ""maker"": null, ""diameter"": null, ""thickness"": null, ""mixed_materials"": null}",{},0.8,2025-12-02 14:27:43,2025-12-02 14:27:43
5508,task_20251202_151528_6007,7,,,M40:14,罐,,,,,M40,邓家湾,M40,第2g层下,M40,夹砂灰陶,,,砂,灰陶,,,沿面微凹，圆唇，凹底,,口径12.4、腹径17.6、底径6.8、高20厘米,,20.0,12.4,,,,,,,不规则弦纹，稀疏的篮纹,,,,,,,,0,,[0],"{""clay_purity"": null, ""production_location"": null, ""firing_temperature"": null, ""ex_region"": ""邓家湾"", ""subtype"": ""罐"", ""image_references"": ""['图二〇七'] | ['图二〇七', '图二〇八'] | ['图二一二'] | ['图二三一，10']"", ""dimensions"": ""口径12.4、腹径17.6、底径6.8、高20厘米"", ""height"": 20, ""location_unit"": null, ""excavation_location"": ""M40"", ""decoration_method"": null, ""production_date"": null, ""surface_treatment"": null, ""clay_type"": ""夹砂灰陶"", ""ex_unit"": ""M40"", ""forming_technique"": null, ""finishing_technique"": null, ""decoration_type"": ""不规则弦纹，稀疏的篮纹"", ""artifact_code"": ""M40:14"", ""ex_layer"": ""第2g层下"", ""function"": null, ""clay_fineness"": null, ""color"": ""灰陶"", ""vessel_combination"": null, ""shape_features"": ""沿面微凹，圆唇，凹底"", ""hardness"": null, ""production_activity"": null, ""maker"": null, ""diameter"": 12.4, ""thickness"": null, ""mixed_materials"": ""砂""}",{},0.8,2025-12-02 14:27:43,2025-12-02 14:27:43
5509,task_20251202_151528_6007,7,,,M40:15,罐,,,,,M40,邓家湾,M40,,M40,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,[0],"{""artifact_code"": ""M40:15"", ""subtype"": ""罐"", ""clay_type"": null, ""clay_purity"": null, ""clay_fineness"": null, ""mixed_materials"": null, ""color"": null, ""hardness"": null, ""firing_temperature"": null, ""shape_features"": null, ""vessel_combination"": null, ""dimensions"": null, ""height"": null, ""diameter"": null, ""thickness"": null, ""function"": null, ""forming_technique"": null, ""finishing_technique"": null, ""surface_treatment"": null, ""decoration_method"": null, ""decoration_type"": null, ""production_activity"": null, ""maker"": null, ""production_date"": null, ""production_location"": null, ""excavation_location"": ""M40"", ""ex_region"": ""邓家湾"", ""ex_unit"": ""M40"", ""ex_layer"": null, ""location_unit"": null, ""image_references"": [""图二〇七""]}",{},0.8,2025-12-02 14:27:43,2025-12-02 14:27:43
