ID,task_id,site_id,period_id,structure_id,文物编号,一级分类,二级分类,三级分类,原始出土地点,出土区域,出土单位,出土层位,出土墓葬,玉料类型,玉料颜色,玉料质地,transparency,沁色/表面,器型单元,shape_description,整体形态,纹饰单元,纹饰主题,decoration_description,工艺单元,切割工艺,钻孔工艺,雕刻工艺,decoration_craft,production_technique,尺寸描述,量度信息,长度(cm),宽度(cm),厚度(cm),高度(cm),直径(cm),孔径(cm),重量(g),制作活动,制作者,制作年代,制作地点,excavation_activity,功能,使用方式,保存状况,完整程度,有图片,main_image_id,source_text_blocks,raw_attributes,cidoc_attributes,extraction_confidence,created_at,updated_at
11,task_20251202_024347_4869,1,,,M12:74-2,佩饰类,锥形器,,M12位于T3，墓向188°，为长方形竖穴土坑墓,反山,M12,,M12,透闪石软玉,南瓜黄,沁蚀,,沁蚀,锥形器类,,端部出榫，且对钻小孔，横截面为近圆形,,,,钻孔技术,,对钻小孔,,,,长7、直径0.8厘米,"{'length': 7.0, 'width': None, 'thickness': None, 'height': None, 'diameter': 0.8, 'hole_diameter': None, 'weight': None} | 长7厘米，直径0.8厘米",7.0,,,,0.8,,,,,,,,佩饰,装饰,,,0,,[0],"{""weight"": null, ""measurements"": ""{'length': 7.0, 'width': None, 'thickness': None, 'height': None, 'diameter': 0.8, 'hole_diameter': None, 'weight': None} | 长7厘米，直径0.8厘米"", ""decoration_craft"": """", ""production_location"": """", ""width"": null, ""image_references"": [""图一五"", ""彩图50""], ""category_level1"": ""佩饰类"", ""shape_unit"": ""锥形器类"", ""dimensions"": ""长7、直径0.8厘米"", ""cutting_technique"": """", ""location_unit"": """", ""height"": null, ""carving_technique"": """", ""excavation_location"": ""M12位于T3，墓向188°，为长方形竖穴土坑墓"", ""hole_diameter"": null, ""decoration_theme"": """", ""ex_unit"": ""M12"", ""jade_type"": ""透闪石软玉"", ""surface_condition"": ""沁蚀"", ""craft_unit"": ""钻孔技术"", ""excavation_activity"": """", ""artifact_code"": ""M12:74-2"", ""ex_layer"": """", ""function"": ""佩饰"", ""jade_color"": ""南瓜黄"", ""category_level3"": """", ""jade_quality"": ""沁蚀"", ""diameter"": 0.8, ""decoration_unit"": """", ""production_period"": """", ""length"": 7.0, ""production_activity"": """", ""maker"": """", ""overall_description"": ""端部出榫，且对钻小孔，横截面为近圆形"", ""category_level2"": ""锥形器"", ""drilling_technique"": ""对钻小孔"", ""usage"": ""装饰"", ""thickness"": null, ""ex_region"": ""反山""}",{},0.8,2025-12-01 20:55:06,2025-12-02 01:08:37
12,task_20251202_024347_4869,1,,,M12:74-3,佩饰类,锥形器,,反山十二号墓,反山,M12,,M12,透闪石软玉,,,,,,,,,,,,,,,,,长7.56、直径0.9厘米,长7.56厘米，直径0.9厘米,7.56,,,,0.9,,,,,,,,佩饰,,,,0,,[0],"{""artifact_code"": ""M12:74-3"", ""category_level1"": ""佩饰类"", ""category_level2"": ""锥形器"", ""category_level3"": """", ""jade_type"": ""透闪石软玉"", ""jade_color"": """", ""jade_quality"": """", ""dimensions"": ""长7.56、直径0.9厘米"", ""measurements"": ""长7.56厘米，直径0.9厘米"", ""length"": 7.56, ""width"": null, ""thickness"": null, ""height"": null, ""diameter"": 0.9, ""hole_diameter"": null, ""weight"": null, ""craft_unit"": """", ""cutting_technique"": """", ""drilling_technique"": """", ""carving_technique"": """", ""decoration_craft"": """", ""decoration_unit"": """", ""decoration_theme"": """", ""function"": ""佩饰"", ""usage"": """", ""excavation_location"": ""反山十二号墓"", ""ex_region"": ""反山"", ""ex_unit"": ""M12"", ""ex_layer"": """", ""location_unit"": """", ""image_references"": [""图一五"", ""彩图50""]}",{},0.8,2025-12-01 20:55:06,2025-12-02 01:08:37
13,task_20251202_024347_4869,1,,,M12:74-4,佩饰类,锥形器,,反山十二号墓,反山,M12,,M12,透闪石软玉,,,,,,,,,,,片切割,片切割,,,,,长9.65、直径0.9厘米,长9.65厘米，直径0.9厘米,9.65,,,,0.9,,,,,,,,佩饰,,,,0,,[0],"{""artifact_code"": ""M12:74-4"", ""category_level1"": ""佩饰类"", ""category_level2"": ""锥形器"", ""category_level3"": """", ""jade_type"": ""透闪石软玉"", ""jade_color"": """", ""jade_quality"": """", ""dimensions"": ""长9.65、直径0.9厘米"", ""measurements"": ""长9.65厘米，直径0.9厘米"", ""length"": 9.65, ""width"": null, ""thickness"": null, ""height"": null, ""diameter"": 0.9, ""hole_diameter"": null, ""weight"": null, ""craft_unit"": ""片切割"", ""cutting_technique"": ""片切割"", ""drilling_technique"": """", ""carving_technique"": """", ""decoration_craft"": """", ""decoration_unit"": """", ""decoration_theme"": """", ""function"": ""佩饰"", ""usage"": """", ""excavation_location"": ""反山十二号墓"", ""ex_region"": ""反山"", ""ex_unit"": ""M12"", ""ex_layer"": """", ""location_unit"": """", ""image_references"": [""图一五"", ""彩图50""]}",{},0.8,2025-12-01 20:55:06,2025-12-02 01:08:37
14,task_20251202_024347_4869,1,,,M12:74-5,佩饰类,锥形器,,反山十二号墓,反山,M12,,M12,透闪石软玉,,,,,,,,神人兽面纹饰单元,神人兽面纹,,钻孔技术、雕刻技法,片切割,对钻孔,减地凸出,,,长10.2、最大边长1厘米,长10.2厘米，最大边长1厘米,10.2,1.0,,,,,,,,,,,佩饰,,,,0,,[0],"{""artifact_code"": ""M12:74-5"", ""category_level1"": ""佩饰类"", ""category_level2"": ""锥形器"", ""category_level3"": """", ""jade_type"": ""透闪石软玉"", ""jade_color"": """", ""jade_quality"": """", ""dimensions"": ""长10.2、最大边长1厘米"", ""measurements"": ""长10.2厘米，最大边长1厘米"", ""length"": 10.2, ""width"": 1.0, ""thickness"": null, ""height"": null, ""diameter"": null, ""hole_diameter"": null, ""weight"": null, ""craft_unit"": ""钻孔技术、雕刻技法"", ""cutting_technique"": ""片切割"", ""drilling_technique"": ""对钻孔"", ""carving_technique"": ""减地凸出"", ""decoration_craft"": """", ""decoration_unit"": ""神人兽面纹饰单元"", ""decoration_theme"": ""神人兽面纹"", ""function"": ""佩饰"", ""usage"": """", ""excavation_location"": ""反山十二号墓"", ""ex_region"": ""反山"", ""ex_unit"": ""M12"", ""ex_layer"": """", ""location_unit"": """", ""image_references"": [""图一五"", ""图一六"", ""彩图50"", ""彩图53"", ""彩图54""]}",{},0.8,2025-12-01 20:55:06,2025-12-02 01:08:37
15,task_20251202_024347_4869,1,,,M12:74-6,佩饰类,锥形器,,反山十二号墓,反山,M12,,M12,透闪石软玉,,,,,,,,,,,,,,,,,长7.5、直径0.7厘米,长7.5厘米，直径0.7厘米,7.5,,,,0.7,,,,,,,,佩饰,,,,0,,[0],"{""artifact_code"": ""M12:74-6"", ""category_level1"": ""佩饰类"", ""category_level2"": ""锥形器"", ""category_level3"": """", ""jade_type"": ""透闪石软玉"", ""jade_color"": """", ""jade_quality"": """", ""dimensions"": ""长7.5、直径0.7厘米"", ""measurements"": ""长7.5厘米，直径0.7厘米"", ""length"": 7.5, ""width"": null, ""thickness"": null, ""height"": null, ""diameter"": 0.7, ""hole_diameter"": null, ""weight"": null, ""craft_unit"": """", ""cutting_technique"": """", ""drilling_technique"": """", ""carving_technique"": """", ""decoration_craft"": """", ""decoration_unit"": """", ""decoration_theme"": """", ""function"": ""佩饰"", ""usage"": """", ""excavation_location"": ""反山十二号墓"", ""ex_region"": ""反山"", ""ex_unit"": ""M12"", ""ex_layer"": """", ""location_unit"": """", ""image_references"": [""图一五"", ""彩图50""]}",{},0.8,2025-12-01 20:55:06,2025-12-02 01:08:37
16,task_20251202_024347_4869,1,,,M12:74-7,佩饰类,锥形器,,反山十二号墓,反山,M12,,M12,透闪石软玉,,,,,,,,,,,,,,,,,长8.8、直径0.7~0.9厘米,长8.8厘米，直径0.7~0.9厘米,8.8,,,,0.8,,,,,,,,佩饰,,,,0,,[0],"{""artifact_code"": ""M12:74-7"", ""category_level1"": ""佩饰类"", ""category_level2"": ""锥形器"", ""category_level3"": """", ""jade_type"": ""透闪石软玉"", ""jade_color"": """", ""jade_quality"": """", ""dimensions"": ""长8.8、直径0.7~0.9厘米"", ""measurements"": ""长8.8厘米，直径0.7~0.9厘米"", ""length"": 8.8, ""width"": null, ""thickness"": null, ""height"": null, ""diameter"": 0.8, ""hole_diameter"": null, ""weight"": null, ""craft_unit"": """", ""cutting_technique"": """", ""drilling_technique"": """", ""carving_technique"": """", ""decoration_craft"": """", ""decoration_unit"": """", ""decoration_theme"": """", ""function"": ""佩饰"", ""usage"": """", ""excavation_location"": ""反山十二号墓"", ""ex_region"": ""反山"", ""ex_unit"": ""M12"", ""ex_layer"": """", ""location_unit"": """", ""image_references"": [""图一五"", ""彩图50""]}",{},0.8,2025-12-01 20:55:06,2025-12-02 01:08:37
17,task_20251202_024347_4869,1,,,M12:74-8,佩饰类,锥形器,,反山十二号墓,反山,M12,,M12,透闪石软玉,,,,,,,,,,,,,,,,,长7.25、直径7.5~8.5厘米,长7.25厘米，直径7.5~8.5厘米,7.25,,,,8.0,,,,,,,,佩饰,,,,0,,[0],"{""artifact_code"": ""M12:74-8"", ""category_level1"": ""佩饰类"", ""category_level2"": ""锥形器"", ""category_level3"": """", ""jade_type"": ""透闪石软玉"", ""jade_color"": """", ""jade_quality"": """", ""dimensions"": ""长7.25、直径7.5~8.5厘米"", ""measurements"": ""长7.25厘米，直径7.5~8.5厘米"", ""length"": 7.25, ""width"": null, ""thickness"": null, ""height"": null, ""diameter"": 8.0, ""hole_diameter"": null, ""weight"": null, ""craft_unit"": """", ""cutting_technique"": """", ""drilling_technique"": """", ""carving_technique"": """", ""decoration_craft"": """", ""decoration_unit"": """", ""decoration_theme"": """", ""function"": ""佩饰"", ""usage"": """", ""excavation_location"": ""反山十二号墓"", ""ex_region"": ""反山"", ""ex_unit"": ""M12"", ""ex_layer"": """", ""location_unit"": """", ""image_references"": [""图一五"", ""彩图50""]}",{},0.8,2025-12-01 20:55:06,2025-12-02 01:08:37
18,task_20251202_024347_4869,1,,,M12:74-9,佩饰类,锥形器,,反山十二号墓,反山,M12,,M12,透闪石软玉,,,,,,,,,,,,,,,,,长7.7、直径7~8.2厘米,长7.7厘米，直径7~8.2厘米,7.7,,,,7.6,,,,,,,,佩饰,,,,0,,[0],"{""artifact_code"": ""M12:74-9"", ""category_level1"": ""佩饰类"", ""category_level2"": ""锥形器"", ""category_level3"": """", ""jade_type"": ""透闪石软玉"", ""jade_color"": """", ""jade_quality"": """", ""dimensions"": ""长7.7、直径7~8.2厘米"", ""measurements"": ""长7.7厘米，直径7~8.2厘米"", ""length"": 7.7, ""width"": null, ""thickness"": null, ""height"": null, ""diameter"": 7.6, ""hole_diameter"": null, ""weight"": null, ""craft_unit"": """", ""cutting_technique"": """", ""drilling_technique"": """", ""carving_technique"": """", ""decoration_craft"": """", ""decoration_unit"": """", ""decoration_theme"": """", ""function"": ""佩饰"", ""usage"": """", ""excavation_location"": ""反山十二号墓"", ""ex_region"": ""反山"", ""ex_unit"": ""M12"", ""ex_layer"": """", ""location_unit"": """", ""image_references"": [""图一五"", ""彩图50""]}",{},0.8,2025-12-01 20:55:06,2025-12-02 01:08:37
19,task_20251202_024347_4869,1,,,M12:118,佩饰类,锥形器套管,,反山十二号墓,反山,M12,,M12,透闪石软玉,蓝绿色,,,,,,,,,,钻孔技术,,对钻孔,,,,高2.25、最大直径0.65厘米,高2.25厘米，最大直径0.65厘米,0.0,0.0,0.0,2.25,0.65,0.0,0.0,,,,,,佩饰,,,,0,,[0],"{""weight"": 0, ""measurements"": ""高2.25厘米，最大直径0.65厘米"", ""decoration_craft"": """", ""width"": 0, ""image_references"": ""['图一六', '彩图51'] | []"", ""category_level1"": ""佩饰类"", ""dimensions"": ""高2.25、最大直径0.65厘米"", ""height"": 2.25, ""cutting_technique"": """", ""location_unit"": """", ""carving_technique"": """", ""excavation_location"": ""反山十二号墓"", ""hole_diameter"": 0, ""decoration_theme"": """", ""ex_unit"": ""M12"", ""jade_type"": ""透闪石软玉"", ""craft_unit"": ""钻孔技术"", ""artifact_code"": ""M12:118"", ""ex_layer"": """", ""function"": ""佩饰"", ""jade_color"": ""蓝绿色"", ""category_level3"": """", ""jade_quality"": """", ""decoration_unit"": """", ""length"": 0, ""category_level2"": ""锥形器套管"", ""drilling_technique"": ""对钻孔"", ""diameter"": 0.65, ""usage"": """", ""thickness"": 0, ""ex_region"": ""反山""}",{},0.8,2025-12-01 20:55:06,2025-12-02 01:08:37
20,task_20251202_024347_4869,1,,,M12:114,佩饰类,锥形器,,反山十二号墓,反山,M12,,M12,透闪石软玉,南瓜黄,,,,,,,,,,,,,,,,长8.5、最大直径0.8、内收处直径约0.63厘米,长8.5厘米，最大直径0.8厘米，内收处直径约0.63厘米,8.5,0.0,0.0,0.0,0.8,0.0,0.0,,,,,,佩饰,,,,0,,[0],"{""weight"": 0, ""measurements"": ""长8.5厘米，最大直径0.8厘米，内收处直径约0.63厘米"", ""decoration_craft"": """", ""width"": 0, ""image_references"": ""['图一六', '彩图52'] | []"", ""category_level1"": ""佩饰类"", ""dimensions"": ""长8.5、最大直径0.8、内收处直径约0.63厘米"", ""height"": 0, ""cutting_technique"": """", ""location_unit"": """", ""carving_technique"": """", ""excavation_location"": ""反山十二号墓"", ""hole_diameter"": 0, ""decoration_theme"": """", ""ex_unit"": ""M12"", ""jade_type"": ""透闪石软玉"", ""craft_unit"": """", ""artifact_code"": ""M12:114"", ""ex_layer"": """", ""function"": ""佩饰"", ""jade_color"": ""南瓜黄"", ""category_level3"": """", ""jade_quality"": """", ""decoration_unit"": """", ""length"": 8.5, ""category_level2"": ""锥形器"", ""drilling_technique"": """", ""diameter"": 0.8, ""usage"": """", ""thickness"": 0, ""ex_region"": ""反山""}",{},0.8,2025-12-01 20:55:06,2025-12-02 01:08:37
21,task_20251202_024347_4869,1,,,M12:117,佩饰类,锥形器,琮式锥形器,反山十二号墓,反山,M12,,M12,透闪石软玉,南瓜黄,,,,,,,神人兽面纹饰单元,简化神人兽面纹,,钻孔技术、雕刻技法,,对钻孔,,,,长6.44、最大截面宽0.9厘米,长6.44厘米，最大截面宽0.9厘米,6.44,0.9,0.0,0.0,0.0,0.0,0.0,,,,,,佩饰,,,,0,,[0],"{""weight"": 0, ""measurements"": ""长6.44厘米，最大截面宽0.9厘米"", ""decoration_craft"": """", ""width"": 0.9, ""image_references"": ""['图一六', '彩图55'] | []"", ""category_level1"": ""佩饰类"", ""dimensions"": ""长6.44、最大截面宽0.9厘米"", ""height"": 0, ""cutting_technique"": """", ""location_unit"": """", ""carving_technique"": """", ""excavation_location"": ""反山十二号墓"", ""hole_diameter"": 0, ""decoration_theme"": ""简化神人兽面纹"", ""ex_unit"": ""M12"", ""jade_type"": ""透闪石软玉"", ""craft_unit"": ""钻孔技术、雕刻技法"", ""artifact_code"": ""M12:117"", ""ex_layer"": """", ""function"": ""佩饰"", ""jade_color"": ""南瓜黄"", ""category_level3"": ""琮式锥形器"", ""jade_quality"": """", ""decoration_unit"": ""神人兽面纹饰单元"", ""length"": 6.44, ""category_level2"": ""锥形器"", ""drilling_technique"": ""对钻孔"", ""diameter"": 0, ""usage"": """", ""thickness"": 0, ""ex_region"": ""反山""}",{},0.8,2025-12-01 20:55:06,2025-12-02 01:08:37
22,task_20251202_024347_4869,1,,,M12:76,佩饰类,柱形器盖,,反山十二号墓,反山,M12,,M12,透闪石软玉,南瓜黄,,,,,,,,,,切割与成型,线切割,,,,,高0.9、外径约4.7厘米,高0.9厘米，外径约4.7厘米,,,,0.9,4.7,,,,,,,,佩饰,,,,0,,[0],"{""artifact_code"": ""M12:76"", ""category_level1"": ""佩饰类"", ""category_level2"": ""柱形器盖"", ""category_level3"": """", ""jade_type"": ""透闪石软玉"", ""jade_color"": ""南瓜黄"", ""jade_quality"": """", ""dimensions"": ""高0.9、外径约4.7厘米"", ""measurements"": ""高0.9厘米，外径约4.7厘米"", ""length"": null, ""width"": null, ""thickness"": null, ""height"": 0.9, ""diameter"": 4.7, ""hole_diameter"": null, ""weight"": null, ""craft_unit"": ""切割与成型"", ""cutting_technique"": ""线切割"", ""drilling_technique"": """", ""carving_technique"": """", ""decoration_craft"": """", ""decoration_unit"": """", ""decoration_theme"": """", ""function"": ""佩饰"", ""usage"": """", ""excavation_location"": ""反山十二号墓"", ""ex_region"": ""反山"", ""ex_unit"": ""M12"", ""ex_layer"": """", ""location_unit"": """", ""image_references"": [""图一七"", ""彩图56"", ""彩图57""]}",{},0.8,2025-12-01 20:55:06,2025-12-02 01:08:37
23,task_20251202_024347_4869,1,,,M12:80,佩饰类,柱形器,,反山十二号墓,反山,M12,,M12,透闪石软玉,南瓜黄,光泽感好,,,,,,,,,钻孔技术,切磨,对钻孔,,,,通高5.67、外径上3.9~3.95、外径下4.6厘米，孔外径0.7、孔内径约0.5厘米,通高5.67厘米，外径上3.9~3.95厘米，外径下4.6厘米，孔外径0.7厘米，孔内径约0.5厘米,,,,5.67,4.25,0.6,,,,,,,佩饰,,,,0,,[0],"{""artifact_code"": ""M12:80"", ""category_level1"": ""佩饰类"", ""category_level2"": ""柱形器"", ""category_level3"": """", ""jade_type"": ""透闪石软玉"", ""jade_color"": ""南瓜黄"", ""jade_quality"": ""光泽感好"", ""dimensions"": ""通高5.67、外径上3.9~3.95、外径下4.6厘米，孔外径0.7、孔内径约0.5厘米"", ""measurements"": ""通高5.67厘米，外径上3.9~3.95厘米，外径下4.6厘米，孔外径0.7厘米，孔内径约0.5厘米"", ""length"": null, ""width"": null, ""thickness"": null, ""height"": 5.67, ""diameter"": 4.25, ""hole_diameter"": 0.6, ""weight"": null, ""craft_unit"": ""钻孔技术"", ""cutting_technique"": ""切磨"", ""drilling_technique"": ""对钻孔"", ""carving_technique"": """", ""decoration_craft"": """", ""decoration_unit"": """", ""decoration_theme"": """", ""function"": ""佩饰"", ""usage"": """", ""excavation_location"": ""反山十二号墓"", ""ex_region"": ""反山"", ""ex_unit"": ""M12"", ""ex_layer"": """", ""location_unit"": """", ""image_references"": [""图一七"", ""彩图56"", ""彩图57""]}",{},0.8,2025-12-01 20:55:06,2025-12-02 01:08:37
24,task_20251202_024347_4869,1,,,M12:89,佩饰类,矮柱形器,,反山十二号墓,反山,M12,,M12,透闪石软玉,南瓜黄,,,,,,,,,,钻孔技术,,管钻,,,,通高2.7、外径约4.9厘米，孔外径1.9、孔内径1.5厘米,通高2.7厘米，外径约4.9厘米，孔外径1.9厘米，孔内径1.5厘米,,,,2.7,4.9,1.7,,,,,,,佩饰,,,,0,,[0],"{""weight"": null, ""measurements"": ""通高2.7厘米，外径约4.9厘米，孔外径1.9厘米，孔内径1.5厘米"", ""decoration_craft"": """", ""width"": null, ""image_references"": ""['图一七', '彩图58'] | ['彩版八二三', '彩图821']"", ""category_level1"": ""佩饰类"", ""dimensions"": ""通高2.7、外径约4.9厘米，孔外径1.9、孔内径1.5厘米"", ""height"": 2.7, ""cutting_technique"": """", ""location_unit"": """", ""carving_technique"": """", ""excavation_location"": ""反山十二号墓"", ""hole_diameter"": 1.7, ""decoration_theme"": """", ""ex_unit"": ""M12"", ""jade_type"": ""透闪石软玉"", ""craft_unit"": ""钻孔技术"", ""artifact_code"": ""M12:89"", ""ex_layer"": """", ""function"": ""佩饰"", ""jade_color"": ""南瓜黄"", ""category_level3"": """", ""jade_quality"": """", ""decoration_unit"": """", ""length"": null, ""category_level2"": ""矮柱形器"", ""drilling_technique"": ""管钻"", ""diameter"": 4.9, ""usage"": """", ""thickness"": null, ""ex_region"": ""反山""}",{},0.8,2025-12-01 20:55:06,2025-12-02 01:08:37
