id,name,LABEL
type_67e7fb0f,"弦纹, 蝶状鼻纽, 雷纹",E55_Type
type_a5a4f9c5,残陶器,E55_Type
type_280d22e5,陶饼,E55_Type
type_e63ef504,陶折沿平档高,E55_Type
type_dc59d548,陶折沿分档高,E55_Type
type_2e250796,陶侈口盖,E55_Type
type_d8433881,陶粗腰瓶,E55_Type
type_1a245d2d,陶折肩罐,E55_Type
type_8909da06,"方形雷纹, 弦纹, 竖绳纹",E55_Type
type_f5238ecd,"圆涡纹, 凹弦纹, 凸弦纹",E55_Type
type_6ce9f249,"小方格纹, 凹弦纹",E55_Type
type_9a632765,浅盘矮圈足豆,E55_Type
type_78066910,"凹弦纹, 云雷纹, 粗绳纹",E55_Type
type_88fd199b,"凹弦纹, 环状纹, 粗绳纹",E55_Type
type_3c853a27,"凸弦纹, 细绳纹, 雷纹",E55_Type
type_f76ff109,"圆圈纹, 凸弦纹, 凹弦纹",E55_Type
type_5c07f47c,"绳纽状附加堆纹, 竖行细绳纹, 索状绳纹",E55_Type
type_19762dae,"竖绳纹状堆纹, 斜行细绳纹",E55_Type
type_00c19d64,"纽状附加堆纹, 横条纹, 竖绳纹",E55_Type
type_740b24b8,"连索状堆纹, 粗条纹",E55_Type
type_52dfc149,齿状装饰,E55_Type
type_513e49ab,隐约绳纹,E55_Type
mat_d81f3106,细砂红陶,E57_Material
type_11964163,十字纹,E55_Type
type_dbd25d60,斜行叶脉纹,E55_Type
mat_0eadc3e7,棕灰色,E57_Material
type_27b6ac52,中粗竖行间断绳纹，中粗斜行绳纹,E55_Type
type_a6d9c5f8,细绳纹已抹,E55_Type
type_f0e0bfa7,粗竖行绳纹,E55_Type
type_75688660,"手制, 口部轮制",E55_Type
type_38e81d28,篇圈足,E55_Type
type_e7cc0a24,残浅盘豆,E55_Type
type_18383816,"锯齿状堆纹, 中粗绳纹",E55_Type
type_f6e0e05a,"平行轮转旋纹, 雷纹",E55_Type
type_a76bffe3,"纽状堆纹, 交错细绳纹",E55_Type
type_148e941e,"手制, 口沿经轮转",E55_Type
type_9c1d40f3,凹弦纹，细绳纹,E55_Type
type_65c4563e,中粗绳纹，同心圆装饰,E55_Type
type_d0892484,凹弦纹，粗绳纹,E55_Type
type_0d312e30,隔残件,E55_Type
type_ed767982,上腹饰中粗绳纹,E55_Type
type_5c20710a,"肩腹部饰堆纹一周, 肩部堆纹凹槽内条纹草率, 腹饰中粗绳纹",E55_Type
type_8772fcb4,"肩部有一周斜行堆纹, 堆纹间以模糊条纹",E55_Type
type_90155866,"腹饰中粗绳纹, 上腹为交错绳纹",E55_Type
mat_d397b704,夹砂红灰陶,E57_Material
type_12dec5bf,上下部分别手制后再接合,E55_Type
type_a8525a2d,侈口分裆晕,E55_Type
type_93883430,颈部有两周凸弦纹,E55_Type
type_7dfd5dcf,模制，颈部经轮转，玺手制后附,E55_Type
type_cc252d06,敛口分裆罪,E55_Type
type_66ad6392,"口沿上有凹弦纹, 腹饰绳纹, 醋的一侧作绳纽状",E55_Type
type_f15da0f7,"口缘上有二道浅凹弦纹, 弦纹间凸棱微起, 肩下有一模糊凹弦纹, 下腹饰中粗绳纹",E55_Type
type_a1cda5dd,直腹爵,E55_Type
type_5262d508,直口篆,E55_Type
type_b8a0538a,"凸弦纹, 凹弦纹, 交错细绳纹",E55_Type
type_54d20be4,"带状雷纹, 凹弦纹, 交错中粗绳纹",E55_Type
type_ecb6c509,深盘矮圈足豆,E55_Type
type_98f50937,"方格纹, 斜行绳纹",E55_Type
type_17f49d6a,瓮底,E55_Type
type_5d9beb25,"纽状绳纹, 乳钉纹, 弦纹",E55_Type
type_1d84890d,"堆纹, 锯齿状堆纹",E55_Type
type_065277f5,"纽状堆纹, 平行凹弦纹, 中粗绳纹",E55_Type
mat_a8175e7e,"砂质黄陶, 红胎",E57_Material
type_428b4251,"纽状堆纹, 素面",E55_Type
type_be9e41b5,"云纹, 凸弦纹",E55_Type
type_1932a753,"纽状堆纹, 交错绳纹",E55_Type
type_e77bd347,"方块状堆纹, 方格纹, 斜行条纹",E55_Type
type_6e2e3a70,"纽状堆纹, 斜行细绳纹",E55_Type
type_06cd7399,"纽状堆纹, 斜行绳纹, 纽状凹槽, 条纹",E55_Type
type_17b04aac,"斜行绳纹, 细条堆纹",E55_Type
type_085a5767,"纽状堆纹, 绳纽状花边",E55_Type
type_bb1d9f87,小坩埚,E55_Type
type_9ad7ce5c,"叠折式堆纹, 绳纹",E55_Type
type_db26acb5,盖身上饰凹弦纹,E55_Type
mat_f6dc1ad0,细砂质黑陶,E57_Material
mat_eb16cc18,细砂黑陶,E57_Material
type_60b85f1d,肩腹部拍印细方格纹,E55_Type
type_6960e844,弧腹尊,E55_Type
type_d50fbae9,腹部饰菱形纹，肩部饰席纹，颈部饰平行凹弦纹,E55_Type
type_f2888ba4,尊口沿,E55_Type
type_02efbe0d,"雷纹, 平行弦纹",E55_Type
type_8f078d50,"凹弦纹, 凸弦纹, 叶脉纹",E55_Type
type_661141ea,罐底,E55_Type
type_875baeba,高残件,E55_Type
type_b2f5fbbd,凸弦纹，模糊粗绳纹,E55_Type
mat_d317ba73,砂质灰陶，红胎,E57_Material
type_1cfcc808,连锁状堆纹，粗绳纹,E55_Type
type_f2112f6c,扁圆度韵,E55_Type
type_83434355,"带状雷纹, 斜行绳纹, 宽条凹弦纹",E55_Type
mat_e9f88040,"泥质灰陶, 黄胎",E57_Material
type_6d48ea56,"鸡冠耳, 凹弦纹",E55_Type
type_98ff0637,"弦纹, 凸弦纹",E55_Type
type_4e6f4207,花边装饰，点状圆圈纹,E55_Type
type_53ae139c,堆纹，斜行绳纹，叶脉纹,E55_Type
type_a7486f02,方状泥条堆纹，竖行粗绳纹,E55_Type
type_86a3c767,"竖行划纹, 凹弦纹, 雷纹, 人字纹",E55_Type
type_da56b8a3,"乳钉纹, 竖行划纹, 平行凹弦纹",E55_Type
type_bc6722d0,"绳纹, 纽状堆纹",E55_Type
type_c699e693,细方格,E55_Type
type_c8f7c119,篮纹，局部间饰细方格,E55_Type
type_4281fd19,"方格纹, 中粗绳纹",E55_Type
type_717edd5c,不规则方格纹,E55_Type
mat_31475d4b,细泥灰陶,E57_Material
mat_c8e1a771,褐色陶,E57_Material
type_18499ab9,拍,E55_Type
type_d7003087,横行人字纹,E55_Type
type_fb8fa13a,"S 纹, 弦纹",E55_Type
mat_9f6e09b6,"泥质黑陶, 黄胎",E57_Material
type_a26cdcbe,"交错中粗绳纹, 足根外侧饰二个对称的圆窝",E55_Type
mat_8fdd00b5,"砂质灰黑陶, 足为红陶",E57_Material
type_0c7f5065,交错中粗绳纹，上腹加饰三周凹弦纹，下腹饰一周凹弦纹,E55_Type
mat_8f8ec3e1,夹砂灰陶，红胎,E57_Material
type_b5408fe0,近底部饰斜行绳纹,E55_Type
type_9166aea7,平行锯齿状堆纹、竖线相连、斜行或横行条纹,E55_Type
type_c6043f87,带状泥条堆纹、竖槽、横行条纹、斜行菱格纹、细绳纹,E55_Type
type_bdb790a5,云纹,E55_Type
type_6b5b9c7e,陶小坩埚,E55_Type
type_397cea55,陶菌形纽器盖,E55_Type
type_2f26001d,陶算珠形纺轮,E55_Type
mat_288ffba4,泥质黑陶，红胎,E57_Material
type_17537373,硬（釉）陶双折肩斜腹尊,E55_Type
type_c57f54ea,网状细方格纹,E55_Type
type_3fdcab2d,短颈壶,E55_Type
type_2722b9a6,"纽状堆纹, 竖行绳纹",E55_Type
type_95b55a2e,斜行条纹,E55_Type
type_33897e51,横行交错条纹,E55_Type
type_825bf669,中粗方格纹,E55_Type
mat_5ab61cce,砂质红灰陶,E57_Material
type_a7339060,卷云纹,E55_Type
type_6f057053,"间断粗绳纹, 凹弦纹",E55_Type
type_e135a864,"纽状堆纹, 凹弦纹",E55_Type
type_54aeee96,方块状堆纹,E55_Type
type_dacb4c46,凹弦纹二组,E55_Type
type_4591f813,鹰首,E55_Type
type_aeaeaf22,连索状堆纹，绳纹,E55_Type
type_244d30f5,粗线云纹构成的饕餮纹,E55_Type
type_36fab5c8,圆涡纹,E55_Type
type_b091fdcd,晕,E55_Type
type_1ac149fc,直口盏,E55_Type
type_0a05d8cc,敞口类,E55_Type
type_319e6e40,束腰类,E55_Type
type_ba820a2e,敛口分档举,E55_Type
type_2eea97c7,侈口篇,E55_Type
type_1dd8fc8f,颈部饰凸弦纹,E55_Type
type_72e1cf92,腹部饰雷纹,E55_Type
type_3bf1378a,上腹部饰雷纹,E55_Type
type_49687a59,上腹部加饰雷纹二列,E55_Type
type_6facdf2d,叶脉纹、凹凸弦纹,E55_Type
type_a1064c17,单孔相对称的镂孔,E55_Type
type_422b6c97,A型陶筒形器,E55_Type
type_d63dda0f,B型陶筒形器,E55_Type
type_cd486ab2,圆形镂孔、乳钉、附加堆纹,E55_Type
type_07f164b0,C型陶筒形器,E55_Type
type_79f26b04,Aa型陶缸,E55_Type
type_706d8aad,细长封顶筒形器,E55_Type
type_02d608e3,子母口筒形器,E55_Type
type_c490513a,粗壮封顶中腹呈球状筒形器,E55_Type
type_833a26e2,横篮纹,E55_Type
mat_91e729c0,夹砂深灰陶,E57_Material
type_d16aed00,戳印点纹,E55_Type
type_d8a33bcc,指窝纹,E55_Type
type_b5d58af7,网格纹黑彩,E55_Type
type_a67d9a46,盖,E55_Type
type_5a15951e,红衣黑彩,E55_Type
mat_391f1f6d,泥质灰胎橙黄陶,E57_Material
type_8526b408,椭圆形戳印纹,E55_Type
mat_4bc41fb9,夹砂红陶，红衣,E57_Material
mat_c7292e27,泥质磨光黑陶,E57_Material
type_5f7fe506,圆点，弧线三角纹黑彩,E55_Type
mat_41c005fa,夹炭褐陶,E57_Material
type_0f68ce8e,按窝纹,E55_Type
mat_12c50790,泥质灰胎红陶,E57_Material
mat_4b0c2553,泥质黑胎灰黄陶,E57_Material
type_e9068568,条带及网格纹，黑彩,E55_Type
type_41663af8,凸弦纹，圆形镂孔,E55_Type
type_d4041520,褐色宽带彩,E55_Type
mat_14407306,泥质橙黄陶,E57_Material
type_f708702f,三周凸弦纹,E55_Type
type_df62c905,条带纹组成的黑彩图案,E55_Type
mat_237fac79,泥质黄陶，红衣,E57_Material
type_46708620,弧线黑彩,E55_Type
type_b5216652,黑彩,E55_Type
type_67c0164a,水波纹和网格纹黑彩,E55_Type
type_1abd132e,条带和网格纹黑彩,E55_Type
type_540caf57,壶形器残片,E55_Type
type_0be6fd77,条带和弧线褐彩,E55_Type
mat_6578389e,泥质黑胎红陶,E57_Material
type_a60ca680,圆点、弧线之角和条带纹组成的黑彩图案,E55_Type
type_930cabe5,条带及十字纹黑彩,E55_Type
type_25c47d5d,条带及弧线之角纹黑彩,E55_Type
type_7b76ace3,条带、弧线及弧线之角纹黑彩,E55_Type
type_6d9c05e4,红衣黑条带纹彩,E55_Type
type_66f2f9ec,黑彩，口沿内壁有条带和弧线之角纹彩,E55_Type
type_234d1b30,内饰黑彩,E55_Type
type_9ebd5ca4,器表施黑衣,E55_Type
type_d3ffbaa0,内涂灰彩,E55_Type
type_711f5909,器表上部及口沿内涂黑衣,E55_Type
type_98658ce2,陶模,E55_Type
type_d8f04676,内壁饰条带及弧线纹黑彩,E55_Type
type_6beaafe0,器表及口沿内壁饰红衣,E55_Type
type_ece15068,宽带黑彩,E55_Type
type_22215099,五个不规则形镂孔,E55_Type
mat_bf6eea1a,泥质深灰陶,E57_Material
type_694ef405,五个三角形镂孔,E55_Type
type_a954a757,平行弦纹和戳印纹,E55_Type
type_12c94cc9,彩陶碗圈足,E55_Type
type_a05f9e17,条带菱形纹黑彩,E55_Type
type_022fcf61,黑彩碗片,E55_Type
type_e0634e08,方格纹彩,E55_Type
mat_de219f38,泥质灰胎黄陶,E57_Material
type_1868d045,圆点方格纹彩,E55_Type
type_07ff0ff5,圆形镂孔和盲孔,E55_Type
type_4b0116e7,陶碗,E55_Type
type_21f61dba,圆形镂孔，指甲形戳印纹,E55_Type
type_d80af12a,圆形镂孔和“V”形划纹,E55_Type
type_96ae8f93,"圆形镂孔, 月牙形戳印纹",E55_Type
type_05c9e54a,"圆形镂孔, 戳印纹",E55_Type
type_1f43aee2,长条形戳印纹,E55_Type
type_86fd5a05,乳钉、附加堆纹、圆形镂孔,E55_Type
mat_61d1f45b,泥质红黄陶,E57_Material
type_6812c7f7,E型筒形器,E55_Type
type_c18772f1,不明器,E55_Type
type_998bd8cf,附加堆纹、圆形镂孔,E55_Type
type_162fdc9c,陶铃,E55_Type
type_addefae6,方格纹、凹弦纹和斜篮纹,E55_Type
mat_3c65454d,夹砂黑胎红陶,E57_Material
mat_7ebd37af,夹砂黑红陶,E57_Material
type_a31a7e94,斜篮纹,E55_Type
type_f718ed0c,黑点及条带纹,E55_Type
type_5a0d8074,弧线及条带纹,E55_Type
type_6036fcb4,条带纹及半圆形,E55_Type
type_170ba48e,条带纹,E55_Type
type_6f18062a,条带形及扇形,E55_Type
type_5e346f40,戳印圆点纹,E55_Type
type_dff710ed,太极纹红彩,E55_Type
type_333c172d,弧线红彩,E55_Type
type_e5cb36b4,黑点纹红彩,E55_Type
type_b1b332bf,弧线纹红彩,E55_Type
type_19c5a16f,条带纹红彩,E55_Type
type_31f5d010,条带纹和弧线纹红彩,E55_Type
type_e11d6108,黑衣,E55_Type
type_95f5f920,陶祖,E55_Type
type_fab637cb,陶舟形器,E55_Type
type_731a97c5,舟形器,E55_Type
type_ca6b249d,陶锤形器,E55_Type
type_c9a7936e,G型 I式,E55_Type
type_ddc3475b,凸弦,E55_Type
type_ba8ceeb7,盂,E55_Type
type_ca3f72f8,F型,E55_Type
type_6cd3b76a,浅回弦纹,E55_Type
type_520a8acf,红陶杯,E55_Type
type_14b29efa,红彩带,E55_Type
type_c2d06f7b,E型 III式,E55_Type
type_693d78b9,不规则凸弦纹,E55_Type
type_22c05c9b,E型 II式,E55_Type
type_998402c8,不规则凸弦纹，零星篮纹,E55_Type
mat_d8f7e7e8,泥质灰胎灰黑陶,E57_Material
type_230e7845,一组不规则划纹,E55_Type
type_4e4ac959,斜篮纹，一周附加堆纹,E55_Type
type_04f7525d,一组凸弦纹，零星斜篮纹,E55_Type
type_23cd3e15,J型 II式,E55_Type
mat_ac3dc28c,夹细砂灰胎黑陶,E57_Material
type_e34b7cce,两道红衣彩带,E55_Type
type_7eab940d,一组不规则凹弦纹,E55_Type
type_989f47d5,凸弦纹，编织纹,E55_Type
type_9c07c83f,不规则划纹,E55_Type
type_fb7dcae8,一组细密的凸弦纹，零星斜篮纹,E55_Type
type_126dfd2a,两组不规则划纹,E55_Type
type_c55281b0,一组细浅的凸弦纹,E55_Type
type_ba05c5a0,Cb型 I式,E55_Type
type_a07d6ef4,一组凸弦纹,E55_Type
type_26cb345f,H型 III式,E55_Type
type_159c67d3,J型 I式,E55_Type
type_5933c7ae,Ka型,E55_Type
type_562fca60,圆弧形黑彩,E55_Type
type_c8b0a98d,横条带及弧线红彩,E55_Type
mat_c1d4ed01,泥质灰黄陶，红衣,E57_Material
type_0fbce737,两道凸弦纹,E55_Type
type_464e502e,篮纹，附加堆纹,E55_Type
type_47d85008,圆形镂孔、凸弦纹,E55_Type
type_039406fc,凹弦纹、圆形镂孔,E55_Type
type_08987c8e,篮纹，凸弦纹,E55_Type
type_635e828d,凸弦纹，戳印纹,E55_Type
type_9b4654d4,凸弦纹，附加堆纹,E55_Type
type_e86df491,凸弦纹，附加堆纹，戳印纹,E55_Type
mat_058f84b2,泥质黄褐陶,E57_Material
mat_632e5fcb,泥质红胎灰黑陶,E57_Material
type_e1cd08a0,浅篮纹,E55_Type
type_343a14bd,交错篮纹,E55_Type
type_e3bedd30,乱篮纹,E55_Type
type_a46f10c7,浅横篮纹，刻划符号，三道凸弦纹,E55_Type
type_9579edd8,四道凹弦纹，三道凹弦纹,E55_Type
type_18b186c2,横篮纹，三道附加堆纹，刻划符号,E55_Type
type_26d4659d,横篮纹，三道凹弦纹，刻划符号,E55_Type
type_d77b8bc6,套缸,E55_Type
type_357db1e6,横篮纹，两道凹弦纹，刻划符号,E55_Type
type_996c25fc,三道凹弦纹,E55_Type
type_3797f3f5,由两条直线和两条弧线组成与D种符号近似的图形,E55_Type
type_169dc067,横篮纹，三道附加堆纹,E55_Type
type_f7a71586,横篮纹，两道附加堆纹，刻划符号,E55_Type
type_b968ede9,斜篮纹，三道凹弦纹，刻划符号,E55_Type
type_96c17bb9,斜绳纹，两组凹弦纹，每组两条，三道凸弦纹,E55_Type
type_550db0ee,斜绳纹，三道凸弦纹,E55_Type
type_cb94ce3c,斜绳纹,E55_Type
type_e5d1d64f,横篮纹，附加堆纹,E55_Type
type_4a26335c,交错细篮纹,E55_Type
mat_d26a0522,夹砂红胎灰陶,E57_Material
type_281893f0,斜绳纹，凹弦纹,E55_Type
type_e08fe594,宽带纹，凸弦纹,E55_Type
type_cad47461,斜方格纹,E55_Type
type_1f036d5c,旋痕,E55_Type
type_49310cac,分叉长尾鸟,E55_Type
type_009c136d,Ca型杯,E55_Type
type_28b58558,Cb型杯,E55_Type
type_fd1cd1f4,Cc型杯,E55_Type
type_c008d451,竖条纹,E55_Type
type_26ee275f,Cd型杯,E55_Type
type_9d7b29b2,D型杯,E55_Type
type_c236e5e5,细弦纹和圆形镂孔,E55_Type
type_65244958,A型I式壶形器,E55_Type
type_fb1f17e4,A型Ⅱ式壶形器,E55_Type
type_a929bd43,B型I式壶形器,E55_Type
type_1def828e,B型Ⅱ式壶形器,E55_Type
type_eb138549,B型Ⅲ式壶形器,E55_Type
type_cef54237,B型IV式壶形器,E55_Type
type_5b8594ca,擂钵,E55_Type
type_475d78ee,网状刻槽,E55_Type
type_e7f28e26,鸡形壶,E55_Type
type_1f518741,鸭形壶,E55_Type
type_c5c4520d,鸟形勺,E55_Type
type_4a809fed,鸟形器盖,E55_Type
type_89722f14,鸡首形器盖,E55_Type
type_329c7aeb,坐式陶偶,E55_Type
type_960133ed,跪踞式陶偶,E55_Type
type_678aca2e,抱鱼偶,E55_Type
type_6ced31b9,背物偶,E55_Type
type_959d9267,抱物偶,E55_Type
type_8a120733,抱狗偶,E55_Type
type_caf61a3f,残偶头,E55_Type
type_fe935464,陶短尾鸟,E55_Type
type_881d68bb,残偶身,E55_Type
type_e2b72eca,附件鱼,E55_Type
type_5685bc15,立狗,E55_Type
type_8b10e2b3,陶立狗,E55_Type
type_52451d0d,抱物狗,E55_Type
type_a4fa016b,陶卧狗,E55_Type
type_ee136ead,陶含物狗,E55_Type
type_ab1e5ec8,陶吠狗,E55_Type
type_3423bd42,宽长尾鸟,E55_Type
type_8575343d,驮物狗,E55_Type
type_4b09923e,驴物狗,E55_Type
type_e8bc2616,采集,E55_Type
type_45aca72f,柱状器,E55_Type
type_cd131bf3,山羊,E55_Type
type_ff5e0a15,兔,E55_Type
type_b5a23372,陶异形鸡,E55_Type
type_b0262143,雄鸡,E55_Type
type_6bbc149b,抱肢猴,E55_Type
type_89510ab4,猴,E55_Type
type_6ed9a9e1,抱物猴,E55_Type
type_af900f79,坐猴,E55_Type
type_175141b4,象,E55_Type
type_919ec9c3,摸,E55_Type
type_f8b9f2fa,狐,E55_Type
type_b1540a78,陶塑动物,E55_Type
type_1aba19ef,雌鸡,E55_Type
type_30a23716,小鸡,E55_Type
type_93fed18f,异形鸡,E55_Type
type_d6901d20,陶宽长尾鸟,E55_Type
type_42d843e1,窄长尾鸟,E55_Type
type_d6f06a00,连体鸟,E55_Type
type_9f2cf04a,含物鸟,E55_Type
type_2814ba87,猫头鹰,E55_Type
type_b3d6272f,龟鳖,E55_Type
type_0857fa4e,鱼,E55_Type
type_d9720436,陶器座,E55_Type
type_ff6a6926,粗短篮纹,E55_Type
type_90f7656c,太极图案,E55_Type
type_b278fb17,四分横线图案,E55_Type
type_7eab639d,同心圆纹,E55_Type
type_08975445,二分点状和二分弧块状组成图案,E55_Type
type_d7e51438,二分横线、二分弧块状组成图案,E55_Type
type_0a4134e9,二分横线、二分弧块状,E55_Type
type_fef90250,四分弧线间圆点图案,E55_Type
type_e0a4bfdb,点形与弧块形各四分组合而成的图案,E55_Type
type_616748c6,长方块与短条纹相间的四分图案,E55_Type
type_53741fe9,圆点与横线相间的对称四分图案,E55_Type
type_86f48858,四分彩带图案,E55_Type
type_bb73d938,模,E55_Type
type_8ea70a46,陶坠形器,E55_Type
type_4425ec3f,坠形器,E55_Type
type_0d142bdf,管状器,E55_Type
type_c5c927ff,角状器,E55_Type
type_05ff552d,由三条直线和两条弧线组成，整个符号酷似觚的正视图,E55_Type
type_b12fcb06,A型陶缸,E55_Type
type_f8b81b9e,由六条弧线、四条曲线、二条直线和一个圆点组成一个张开大嘴的凤鸟形,E55_Type
type_e5494307,仅剩头、颈部。颈部单线,E55_Type
type_5ca079fb,钵、杯,E55_Type
type_5133ad54,罐、碗、甑片、缸片,E55_Type
type_7b35107d,杯、纺轮、陶片,E55_Type
type_bc89aae9,罐、碗、鼎、器盖,E55_Type
type_b79d72df,不规则弦纹，稀疏的篮纹,E55_Type
type_ad5d403e,小鼎,E55_Type
type_9e3dde6f,鍾,E55_Type
type_beeae212,暉,E55_Type
mat_36f548f4,夹少量细砂，灰陶,E57_Material
mat_74a23c41,夹少量细砂，灰色,E57_Material
type_9322128b,横篮纹，交错篮纹,E55_Type
type_bc9d986f,横、斜交错浅篮纹,E55_Type
type_d756dc49,横篮纹，不规则篮纹,E55_Type
type_3a5fe154,斜篮纹，底部饰交错篮纹,E55_Type
type_c0edca89,横篮纹，斜篮纹，交错篮纹,E55_Type
type_0dcf3523,斜方格纹，浅方格纹,E55_Type
type_c9bfc566,不规则篮纹,E55_Type
type_370ed668,横篮纹，①形刻划符号,E55_Type
type_3195a247,横、斜篮纹,E55_Type
type_e8849b5c,少量篮纹,E55_Type
type_8e150552,"斜篮纹, 附加堆纹",E55_Type
type_df61298c,"横篮纹, 附加堆纹",E55_Type
type_a99d8629,"篮纹, 附加堆纹",E55_Type
mat_1e21785c,泥质浅灰陶,E57_Material
type_4764e5e7,罄,E55_Type
type_eee182d6,领与腹分别制作，然后套接,E55_Type
type_8dd6b304,扇形纹间斜条纹,E55_Type
type_a13566f5,陶塑狗,E55_Type
type_366e1b30,铃,E55_Type
type_0529a67b,鬻,E55_Type
type_bcca3e1c,单偶,E55_Type
type_e4dc9ec1,猪,E55_Type
type_78a256aa,T28,E55_Type
type_e2c85d54,琮筒类 (Cong/Tube),E55_Type
type_6b91eb23,神人兽面纹、鸟纹,E55_Type
mat_a5a29951,透闪石软玉,E57_Material
type_c03f2c6a,切割与成型、钻孔技术、雕刻技法,E55_Type
type_93d7302f,神人兽面纹,E55_Type
type_3a260f9f,佩饰类,E55_Type
type_7ee092ea,切割与成型、钻孔技术,E55_Type
type_36fd6b02,雕刻技法,E55_Type
type_d81bb206,无,E55_Type
type_5121a9ac,双面钻孔准确，未留任何痕迹,E55_Type
type_5d622d06,雕刻技法、装饰工艺,E55_Type
type_ef3a8775,切割与成型、雕刻技法、装饰工艺,E55_Type
type_8d97701c,兽面纹各部位以浅浮雕凸起，重圈为眼，椭圆形眼睑，冠顶与双眼紧贴，眉心作云雷纹，宽鼻，阔嘴,E55_Type
type_8913af19,钻孔技术,E55_Type
type_b1c772c8,片切割,E55_Type
type_dc42276e,钻孔技术、雕刻技法,E55_Type
type_6a5784ad,简化神人兽面纹,E55_Type
type_0186ed0d,切割与成型,E55_Type
type_1d6ac8b8,雕琢细如毫发的纹饰和图案,E55_Type
type_53654881,琮筒类,E55_Type
type_e2d29d1c,兵器仪仗类,E55_Type
type_5e1c8900,变体鸟纹,E55_Type
type_a7f1c088,神人兽面,E55_Type
type_eed60326,璧环类,E55_Type
type_aa371045,切割与成型、钻孔技术、打磨,E55_Type
type_878ad4c4,光素,E55_Type
mat_57b1d240,透闪石一阳起石系列软玉,E57_Material
type_0bef830d,切割与成型、钻孔技术、雕刻技法、装饰工艺,E55_Type
type_cb2b54ea,双面横钻,E55_Type
type_9e350512,无孔眼，弧凸面，短茎，便于嵌入,E55_Type
type_507aa435,嵌玉漆器,E55_Type
type_4dd49be0,光芒状,E55_Type
type_64dfadf0,三节简化的神人兽面纹,E55_Type
type_162f0c83,切割与成型、雕刻技法,E55_Type
type_99efde39,玉器,E55_Type
type_fb93737d,神人神兽纹饰,E55_Type
mat_d746f3d8,南瓜黄软玉,E57_Material
type_cc96a787,双面钻孔，外大内小，多数错缝相通,E55_Type
type_7941652e,简化的神人兽面纹,E55_Type
mat_5ad19882,南瓜黄，夹青斑,E57_Material
type_0500cc36,以四角展开雕琢三节简化的神人兽面纹，每节两组弦纹，重圈眼，有眼角。直槽为片切割，一面尚留有楔形状,E55_Type
mat_3f0461ae,南瓜黄,E57_Material
type_816508b7,以四角展开雕琢三节简化的神人兽面纹，每节两组弦纹，单圈眼，有眼角,E55_Type
type_c68790bd,对钻孔,E55_Type
type_7bd2c354,龙首纹,E55_Type
mat_6a4ca204,南瓜黄，夹褐斑,E57_Material
type_d7ff3419,对钻孔，中部以凹槽分为上、下两节，均以浅浮雕和线刻雕琢龙首纹饰，每节雕刻两个椭圆形眼部，以微拱弧线相连，两眼之间为垂帘状线刻，下部为椭圆形纹饰以代表鼻部，上、下节相交错位,E55_Type
type_3c284baf,对钻孔，一些端面上或外壁留有切割痕迹,E55_Type
type_67fada9b,"切割, 双面钻孔",E55_Type
type_603d2dcb,对钻孔，一些留有切割痕迹,E55_Type
mat_337893cb,南瓜黄，或沁蚀,E57_Material
type_dc45b4de,单面钻孔，对钻孔,E55_Type
type_51a44f2e,对钻孔，单面钻孔,E55_Type
type_bbb3b7d4,单面钻，对钻孔,E55_Type
mat_e8378a4c,南瓜黄玉,E57_Material
type_7d304ed6,简化“神徽”，兽面纹和蹲踞状的下肢组成，兽面上方刻冠顶外缘。两边叉上端阴线细刻一对神鸟。纹饰内均以卷云纹弧线、短直线填满。背面四个凸块上也用阴线细刻出两只圆眼和卷云纹等繁细纹饰,E55_Type
type_acf8bb1e,神人图像，宝盖头冠帽，倒梯形脸部，单圈眼，宽嘴，鸟形象,E55_Type
mat_5861f30e,南瓜黄，夹茶褐色块斑,E57_Material
type_848653d2,透雕和阴线刻划相结合的技法,E55_Type
mat_dd57852b,青绿色,E57_Material
mat_b6025da3,青绿色，夹深褐色斑,E57_Material
type_9c385f69,片切割痕迹,E55_Type
mat_908647ae,黄褐色,E57_Material
type_7b308dcf,简化“神徽”，神人脸面，单圈为眼，两侧短线为眼角，阔嘴，嘴角用圆弧线勾出,E55_Type
type_c8f6502f,雕琢一节神人兽面纹,E55_Type
mat_5608fbe8,南瓜黄，夹透光的黄褐色斑,E57_Material
type_6999bbbd,外壁略内凹,E55_Type
type_af5d7ac9,璧环类 (Bi/Huan),E55_Type
mat_0540d7b9,黄褐色，夹白筋条状斑,E57_Material
type_5107a6a9,双面管钻，孔壁保留有台痕,E55_Type
type_b3708d80,简化的神人兽面纹，弦纹,E55_Type
mat_a79ac048,南瓜黄，夹黄褐斑，光泽感好,E57_Material
type_22e0747e,以四角展开雕琢一节简化的神人兽面纹,E55_Type
type_27e7beb5,肖生类 (Zoomorphic),E55_Type
mat_9b91ef75,南瓜黄，局部夹褐斑,E57_Material
type_0330ebed,鸟嘴以及鸟眼以切磨方式表示。鸟背切磨成蒜头形，近鸟头部位切磨痕迹明显。一侧鸟翼与鸟尾之间尚留有线切割痕迹。背面钻有基本横向的一对隧孔。,E55_Type
type_c1cf7556,神人神兽纹饰单元,E55_Type
type_ba7d4f02,透雕和阴线细刻相结合的手法,E55_Type
type_ed07aec0,局部沁蚀,E55_Type
type_1f5286de,局部沁蚀，端部有对钻小孔,E55_Type
